Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,6.645401477813721,6.455532550811768,6.455532550811768,6.645401477813721,153600.0,2.3726401329040527
2000-01-04,6.672525405883789,6.5097808837890625,6.672525405883789,6.591153144836426,131800.0,2.353271484375
2000-01-05,6.564029216766357,6.401284694671631,6.455532550811768,6.564029216766357,212300.0,2.343588352203369
2000-01-06,6.5097808837890625,5.885926723480225,6.5097808837890625,6.048671245574951,452500.0,2.159586191177368
2000-01-07,6.184291839599609,5.967298984527588,6.048671245574951,6.1300435066223145,146000.0,2.1886391639709473
2000-01-10,6.455532550811768,6.1300435066223145,6.1300435066223145,6.455532550811768,96700.0,2.3048508167266846
2000-01-11,6.455532550811768,6.347036361694336,6.401284694671631,6.428408622741699,40500.0,2.295166254043579
2000-01-12,6.455532550811768,6.319912433624268,6.374160289764404,6.428408622741699,79300.0,2.295166254043579
2000-01-13,7.296379566192627,6.455532550811768,6.455532550811768,6.943766117095947,253500.0,2.4791669845581055
2000-01-14,6.943766117095947,6.726773738861084,6.943766117095947,6.726773738861084,51300.0,2.4016921520233154
2000-01-18,6.726773738861084,6.5097808837890625,6.726773738861084,6.564029216766357,32600.0,2.343588352203369
2000-01-19,6.781021595001221,6.564029216766357,6.564029216766357,6.726773738861084,31300.0,2.4016921520233154
2000-01-20,6.699649333953857,6.564029216766357,6.672525405883789,6.699649333953857,145700.0,2.3920094966888428
2000-01-21,6.8895182609558105,6.672525405883789,6.672525405883789,6.8895182609558105,128200.0,2.4597976207733154
2000-01-24,6.916642189025879,6.862393856048584,6.862393856048584,6.8895182609558105,64900.0,2.4597976207733154
2000-01-25,6.8895182609558105,6.781021595001221,6.862393856048584,6.835269927978516,48500.0,2.4404296875
2000-01-26,6.970890522003174,6.8895182609558105,6.8895182609558105,6.916642189025879,123900.0,2.469481945037842
2000-01-27,6.970890522003174,6.726773738861084,6.916642189025879,6.8895182609558105,45700.0,2.4597976207733154
2000-01-28,7.1336350440979,6.916642189025879,6.943766117095947,7.106510639190674,82900.0,2.5372719764709473
2000-01-31,7.0251383781433105,6.591153144836426,7.0251383781433105,6.808145999908447,95500.0,2.4307456016540527
2000-02-01,6.916642189025879,6.808145999908447,6.862393856048584,6.862393856048584,117400.0,2.4501137733459473
2000-02-02,6.998014450073242,6.618277072906494,6.862393856048584,6.699649333953857,92500.0,2.3920094966888428
2000-02-03,6.618277072906494,6.265664100646973,6.618277072906494,6.292788028717041,138600.0,2.2467451095581055
2000-02-04,6.292788028717041,6.157167911529541,6.292788028717041,6.211415767669678,242000.0,2.2176926136016846
2000-02-07,6.157167911529541,6.021547317504883,6.157167911529541,6.048671245574951,178800.0,2.159586191177368
2000-02-08,6.238540172576904,6.075795650482178,6.075795650482178,6.1300435066223145,93100.0,2.1886391639709473
2000-02-09,6.1300435066223145,6.048671245574951,6.075795650482178,6.075795650482178,70000.0,2.1692709922790527
2000-02-10,6.1300435066223145,6.021547317504883,6.075795650482178,6.102919578552246,83900.0,2.178955554962158
2000-02-11,6.102919578552246,5.967298984527588,6.048671245574951,6.075795650482178,89800.0,2.1692709922790527
2000-02-14,6.102919578552246,5.913051128387451,6.075795650482178,5.967298984527588,39700.0,2.1305341720581055
2000-02-15,6.102919578552246,5.750306606292725,5.913051128387451,6.102919578552246,59600.0,2.178955554962158
2000-02-16,6.075795650482178,5.750306606292725,6.075795650482178,5.804554462432861,35400.0,2.072427988052368
2000-02-17,5.858802795410156,5.641809940338135,5.777430534362793,5.750306606292725,55900.0,2.0530595779418945
2000-02-18,6.021547317504883,5.641809940338135,5.777430534362793,6.021547317504883,55900.0,2.1499016284942627
2000-02-22,6.075795650482178,5.885926723480225,6.075795650482178,5.885926723480225,40200.0,2.101482391357422
2000-02-23,5.831678867340088,5.723182201385498,5.831678867340088,5.804554462432861,39700.0,2.072427988052368
2000-02-24,5.831678867340088,5.69605827331543,5.831678867340088,5.777430534362793,131800.0,2.062744140625
2000-02-25,5.967298984527588,5.750306606292725,5.831678867340088,5.750306606292725,90900.0,2.0530595779418945
2000-02-28,5.777430534362793,5.641809940338135,5.69605827331543,5.723182201385498,57100.0,2.0433757305145264
2000-02-29,6.347036361694336,5.804554462432861,5.804554462432861,6.347036361694336,100100.0,2.2661139965057373
2000-03-01,6.943766117095947,6.5097808837890625,6.5097808837890625,6.726773738861084,207400.0,2.4016921520233154
2000-03-02,6.753897666931152,6.536904811859131,6.753897666931152,6.753897666931152,139100.0,2.411376953125
2000-03-03,7.160758972167969,6.672525405883789,6.672525405883789,6.943766117095947,309100.0,2.4791669845581055
2000-03-06,6.943766117095947,6.5097808837890625,6.943766117095947,6.5097808837890625,105100.0,2.324218988418579
2000-03-07,6.808145999908447,6.455532550811768,6.5097808837890625,6.618277072906494,61400.0,2.3629555702209473
2000-03-08,6.726773738861084,6.401284694671631,6.564029216766357,6.699649333953857,126800.0,2.3920094966888428
2000-03-09,6.8895182609558105,6.618277072906494,6.645401477813721,6.808145999908447,170500.0,2.4307456016540527
2000-03-10,6.998014450073242,6.781021595001221,6.835269927978516,6.8895182609558105,97800.0,2.4597976207733154
2000-03-13,6.943766117095947,6.699649333953857,6.862393856048584,6.8895182609558105,41400.0,2.4597976207733154
2000-03-14,6.835269927978516,6.672525405883789,6.835269927978516,6.753897666931152,28000.0,2.411376953125
2000-03-15,7.0251383781433105,6.645401477813721,6.699649333953857,6.943766117095947,67300.0,2.4791669845581055
2000-03-16,7.51337194442749,6.943766117095947,6.943766117095947,7.431999683380127,247600.0,2.6534836292266846
2000-03-17,7.540496349334717,7.215007305145264,7.37775182723999,7.4591240882873535,110600.0,2.663167953491211
2000-03-20,7.730364799499512,7.404875755310059,7.4591240882873535,7.4591240882873535,67200.0,2.663167953491211
2000-03-21,7.62186861038208,7.350627422332764,7.404875755310059,7.431999683380127,49400.0,2.6534836292266846
2000-03-22,7.431999683380127,7.2692551612854,7.431999683380127,7.2692551612854,62700.0,2.5953776836395264
2000-03-23,7.296379566192627,7.160758972167969,7.2692551612854,7.215007305145264,32800.0,2.5760092735290527
2000-03-24,7.242131233215332,7.160758972167969,7.160758972167969,7.215007305145264,13300.0,2.5760092735290527
2000-03-27,7.242131233215332,7.1336350440979,7.187882900238037,7.1336350440979,18500.0,2.54695725440979
2000-03-28,7.0793867111206055,6.781021595001221,7.0793867111206055,6.781021595001221,50600.0,2.4210610389709473
2000-03-29,6.808145999908447,6.699649333953857,6.726773738861084,6.808145999908447,28900.0,2.4307456016540527
2000-03-30,7.052262783050537,6.645401477813721,6.808145999908447,7.052262783050537,67300.0,2.5179038047790527
2000-03-31,7.0251383781433105,6.8895182609558105,7.0251383781433105,6.998014450073242,54700.0,2.49853515625
2000-04-03,6.998014450073242,6.862393856048584,6.8895182609558105,6.998014450073242,58100.0,2.49853515625
2000-04-04,6.970890522003174,6.943766117095947,6.970890522003174,6.943766117095947,131800.0,2.4791669845581055
2000-04-05,7.2692551612854,6.943766117095947,6.943766117095947,7.242131233215332,92200.0,2.585693597793579
2000-04-06,7.0251383781433105,6.5097808837890625,6.835269927978516,6.726773738861084,334900.0,2.4016921520233154
2000-04-07,6.618277072906494,6.428408622741699,6.618277072906494,6.455532550811768,505000.0,2.3048508167266846
2000-04-10,6.347036361694336,6.157167911529541,6.292788028717041,6.157167911529541,136100.0,2.198323965072632
2000-04-11,6.197854042053223,6.075795650482178,6.157167911529541,6.102919578552246,99500.0,2.178955554962158
2000-04-12,6.211415767669678,5.9401750564575195,6.157167911529541,5.9401750564575195,92100.0,2.120849370956421
2000-04-13,5.9944233894348145,5.777430534362793,5.9944233894348145,5.777430534362793,32600.0,2.062744140625
2000-04-14,5.858802795410156,5.533313751220703,5.723182201385498,5.533313751220703,184300.0,1.9755851030349731
2000-04-17,5.858802795410156,5.587562084197998,5.587562084197998,5.641809940338135,37400.0,2.0143229961395264
2000-04-18,5.858802795410156,5.641809940338135,5.641809940338135,5.641809940338135,405900.0,2.0143229961395264
2000-04-19,5.69605827331543,5.641809940338135,5.641809940338135,5.69605827331543,55300.0,2.03369140625
2000-04-20,5.668934345245361,5.587562084197998,5.641809940338135,5.614686012268066,78900.0,2.004638910293579
2000-04-24,5.641809940338135,5.370569229125977,5.614686012268066,5.45194149017334,65400.0,1.946533441543579
2000-04-25,5.641809940338135,5.397693157196045,5.45194149017334,5.587562084197998,131800.0,1.9949544668197632
2000-04-26,5.69605827331543,5.4248175621032715,5.614686012268066,5.45194149017334,62700.0,1.946533441543579
2000-04-27,5.533313751220703,5.479065418243408,5.506189823150635,5.533313751220703,71000.0,1.9755851030349731
2000-04-28,5.614686012268066,5.479065418243408,5.5604376792907715,5.5604376792907715,69500.0,1.9852705001831055
2000-05-01,5.641809940338135,5.506189823150635,5.5604376792907715,5.533313751220703,21600.0,1.9755851030349731
2000-05-02,5.506189823150635,5.4248175621032715,5.479065418243408,5.479065418243408,17500.0,1.9562174081802368
2000-05-03,5.506189823150635,5.4248175621032715,5.506189823150635,5.506189823150635,49400.0,1.9659010171890259
2000-05-04,5.4248175621032715,5.20782470703125,5.20782470703125,5.262073040008545,178900.0,1.8787436485290527
2000-05-05,5.262073040008545,5.180700778961182,5.20782470703125,5.180700778961182,128500.0,1.8496911525726318
2000-05-08,5.20782470703125,4.692467212677002,5.180700778961182,4.909459590911865,176100.0,1.7528480291366577
2000-05-09,5.099328517913818,4.909459590911865,4.936583995819092,5.099328517913818,94000.0,1.8206380605697632
2000-05-10,5.099328517913818,4.828087329864502,5.072204113006592,4.936583995819092,75600.0,1.7625329494476318
