"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,704529750,704529750,1,61708000000,4086000000,43537000000,5665000000,18171000000,0,0,0,22955000000,5596000000,1570000000,1570000000,2.23,2.22,0.88,1941000000,-826000000,-1142000000,-27000000,1071000000,792000000,171.76,180.02,163.5,0.3174,0.1012,25.79,6.85,21,27.66,0.3947,1.2633,0.2945,0.2695,0.38,1.63,0.7213
2019-03-31,707838173,707838173,1,61319000000,3953000000,43577000000,5262000000,17742000000,0,0,0,23409000000,5384000000,1391000000,1391000000,1.94,1.93,0.88,1959000000,-784000000,-1405000000,-230000000,1098000000,738000000,152.31,172.44,132.17,0.3073,0.1014,25.07,5.39,19.21,26.78,0.3854,1.3194,0.2893,0.2659,0.38,1.72,0.7512
2018-12-31,722877817,722877817,1,59147000000,4163000000,38724000000,4626000000,20423000000,0,0,0,20925000000,5757000000,1554000000,1554000000,2.14,2.12,0.8,2312000000,-977000000,-1817000000,-482000000,1328000000,985000000,146.53,164.98,128.08,0.2795,0.1016,28.25,5.23,9.74,25.9,0.3805,1.0246,0.3453,0.2613,0.39,1.84,0.8999
2018-09-30,736790118,736790118,1,59312000000,4816000000,38667000000,4529000000,20645000000,0,0,0,20943000000,5928000000,1593000000,1593000000,2.16,2.15,0.8,2341000000,-809000000,-1326000000,206000000,1810000000,806000000,151.14,165.63,136.66,0.5207,0.2002,28.02,5.61,10.5,25.1,0.1894,1.0144,0.3481,0.519,0.39,2.08,1.0634
2018-06-30,739494449,739494449,1,58689000000,4494000000,38780000000,4372000000,19909000000,0,0,0,21357000000,5672000000,1509000000,1509000000,1.98,1.98,0.73,2132000000,-706000000,-870000000,556000000,1604000000,685000000,137.35,148.33,126.37,0.5115,0.1949,26.92,4.34,9.91,24.3,0.186,1.0727,0.3392,0.5131,0.38,1.96,1.0279
2018-03-31,770245910,770245910,1,57789000000,3897000000,33400000000,4746000000,24389000000,0,0,0,15697000000,5475000000,1310000000,1310000000,1.69,1.68,0.73,1901000000,-919000000,-1209000000,-227000000,1048000000,898000000,132.13,143.05,121.22,0.4977,0.1909,31.66,4.14,9.79,23.57,0.1867,0.6436,0.422,0.5073,0.38,1.3,0.8211
2017-12-31,779305276,779305276,1,57806000000,4006000000,32950000000,3939000000,24856000000,0,0,0,16144000000,5450000000,7278000000,7278000000,9.3,9.23,0.67,1832000000,-826000000,-1578000000,-572000000,1275000000,843000000,122.51,136.32,108.71,0.5141,0.1883,31.9,5.04,21.68,22.84,0.184,0.6495,0.43,0.5043,0.37,1.27,1.017
2017-09-30,787168815,787168815,1,57397000000,4449000000,38246000000,3831000000,19151000000,0,0,0,15930000000,5408000000,1194000000,1194000000,1.5,1.5,0.605,1939000000,-696000000,-682000000,561000000,1847000000,708000000,109,116.93,101.06,0.2335,0.0812,24.33,4.45,19.78,22.17,0.4232,0.8318,0.3337,0.2184,0.37,1.56,1.1613
2017-06-30,800384902,800384902,1,56478000000,3869000000,36863000000,3406000000,19615000000,0,0,0,15229000000,5250000000,1168000000,1168000000,1.45,1.45,0.605,1576000000,-721000000,-618000000,237000000,1286000000,725000000,109.64,115.15,104.12,0.227,0.0805,24.51,4.49,20.96,21.57,0.424,0.7764,0.3473,0.2179,0.37,1.06,1.1359
2017-03-31,807439232,807439232,1,55900000000,3588000000,36177000000,3848000000,19723000000,0,0,0,14310000000,5132000000,1072000000,1072000000,1.32,1.32,0.605,1883000000,-843000000,-1268000000,-228000000,1049000000,794000000,106.29,111.38,101.2,0.2153,0.0774,24.43,4.34,20.96,20.96,0.4365,0.7255,0.3528,0.2137,0.36,1.35,0.9324
