"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2017-07-29,656713321,656713321,1,7666000000,4754000000,4271000000,3316000000,3387000000,8000000,0,1457000000,524000000,3905000000,55000000,55000000,0.08,0.08,0.12,21000000,-52000000,-68000000,-91000000,1199000000,45000000,9.4,10.25,8.55,-0.4063,-0.1866,5.16,1.83,None,4.83,None,0.1547,0.4418,None,2,-0.04,1.4337
2017-04-29,653165581,653165581,1,7510000000,4585000000,4142000000,3194000000,3360000000,8000000,0,1460000000,526000000,4149000000,-815000000,-815000000,-1.25,-1.24,0.12,258000000,-15000000,-80000000,153000000,1290000000,21000000,9.24,10.18,8.3,-0.5789,-0.2716,5.14,1.64,None,4.71,None,0.1565,0.4474,None,2,0.36,1.4355
2017-01-28,652529821,652529821,1,8271000000,5231000000,4575000000,3650000000,3688000000,8000000,0,1495000000,529000000,3039000000,-951000000,-951000000,-1.47,-1.47,0.12,304000000,-170000000,-74000000,61000000,1137000000,83000000,8.68,10.11,7.24,-0.3258,-0.1499,5.65,1.22,None,4.59,None,0.1434,0.4459,None,1.83,0.34,1.4332
2016-10-29,650546297,650546297,1,9387000000,5334000000,4732000000,3241000000,4647000000,8000000,0,2212000000,1024000000,5355000000,179000000,179000000,0.28,0.27,0.12,641000000,-56000000,-273000000,301000000,1076000000,56000000,8.31,9.38,7.24,-0.0917,-0.044,7.14,1.18,None,4.47,None,0.2204,0.495,None,1.96,0.9,1.6458
2016-07-30,650423472,650423472,1,9483000000,5248000000,4911000000,3399000000,4564000000,8000000,0,2260000000,1015000000,4752000000,-766000000,-766000000,-1.18,-1.18,0.12,-287000000,14000000,115000000,-171000000,775000000,58000000,9.41,10.83,8,-0.085,-0.0412,7.02,1.11,16.8,4.35,None,0.2224,0.4813,None,1.94,-0.53,1.544
2016-04-30,646287207,646287207,1,12815000000,5289000000,7326000000,3320000000,5481000000,8000000,0,2932000000,3489000000,5101000000,41000000,41000000,0.06,0.06,0.12,276000000,-99000000,-86000000,121000000,946000000,44000000,9.7,11.37,8.04,0.0674,0.0331,8.48,1.16,16.44,4.23,0.8574,0.6366,0.4277,0.0173,1.92,0.36,1.5931
2016-01-30,645757022,645757022,1,10172000000,5112000000,4788000000,3264000000,5376000000,8000000,0,2927000000,1018000000,5268000000,86000000,86000000,0.13,0.14,0.12,275000000,-147000000,-68000000,43000000,825000000,148000000,10.89,13.5,8.29,0.0713,0.0367,8.33,1.31,272.25,4.11,0.8149,0.1894,0.5285,0.018,2.04,0.2,1.5662
2015-10-31,643622868,643622868,1,10318000000,5439000000,4971000000,3325000000,5339000000,8000000,0,2955000000,1016000000,5593000000,198000000,198000000,0.31,0.3,0.12,403000000,-76000000,-152000000,171000000,782000000,76000000,13.16,14.71,11.61,0.0062,0.0032,8.3,1.62,164.5,3.99,9.4398,0.1903,0.5174,0.0015,2.07,0.51,1.6358
2015-08-01,643565792,643565792,1,10326000000,5374000000,5103000000,3412000000,5215000000,8000000,0,2972000000,1018000000,4936000000,36000000,36000000,0.06,0.06,0.12,0,-88000000,-80000000,-184000000,611000000,76000000,15.29,16.84,13.74,0.0094,0.0049,8.1,1.84,109.21,3.87,5.9824,0.1952,0.505,0.0024,2.06,-0.12,1.575
2015-05-02,640653554,640653554,1,10438000000,5381000000,5102000000,3391000000,5328000000,8000000,0,3007000000,1020000000,5262000000,59000000,59000000,0.09,0.09,0.12,300000000,-63000000,-78000000,168000000,795000000,54000000,17.56,19.4,15.72,0.0171,0.009,8.32,2.12,87.8,3.75,3.1631,0.1914,0.5104,0.0044,2.04,0.38,1.5868
