"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2015-05-30,114514918,114514918,1,3933117000,2171236000,2078982000,1163842000,1854135000,0,0,0,299139000,2728176000,79943000,79943000,0.7,0.7,0,239837000,-74256000,-117071000,48510000,215993000,74055000,79.03,80.6,77.47,0.1333,0.0588,16.19,5.11,38.55,8.82,0.3046,0.1613,0.4714,0.0217,2.7,1.45,1.8656
2015-02-28,114508767,114508767,1,4004993000,2244513000,2234267000,1363510000,1770726000,0,0,0,299101000,2798268000,76706000,76706000,0.67,0.67,0,195945000,-63173000,-174297000,-41525000,167483000,61859000,77.27,79.89,74.65,0.1379,0.0589,15.46,5.24,35.61,8.82,0.4542,0.1689,0.4421,0.022,2.68,1.17,1.6461
2014-11-29,114447738,114447738,1,4031998000,2247332000,2345325000,1475603000,1686673000,0,0,0,299064000,2556422000,41377000,41377000,0.36,0.36,0.31,-93144000,-83477000,245789000,69168000,209008000,88351000,78.2,80.97,75.44,0.1498,0.0625,14.74,5.35,31.41,8.82,0.5476,0.1773,0.4183,0.0235,2.66,-1.59,1.523
2014-08-30,113987605,113987605,1,3857295000,2102046000,2191570000,1129030000,1665725000,0,0,0,968452000,2614054000,34460000,34460000,0.3,0.31,0.31,216161000,60415000,-300470000,-23894000,139840000,-66080000,69.2,80.2,58.21,0.1759,0.0723,14.61,4.76,22.61,8.51,0.4564,0.5814,0.4318,0.0271,2.67,2.48,1.8618
2014-05-31,113949687,113949687,1,3963104000,2090659000,2306521000,1301275000,1656583000,0,0,0,484188000,2658964000,81147000,81147000,0.71,0.71,0.31,141077000,-77161000,-57381000,6535000,163734000,87273000,60.88,66.13,55.64,0.2201,0.0904,14.54,4.31,17.91,8.2,0.3532,0.2923,0.418,0.0339,2.66,0.47,1.6066
2014-03-01,113825215,113825215,1,4002804000,2131766000,2395379000,1381943000,1607425000,0,0,0,484150000,2716621000,90869000,90869000,0.8,0.79,0.26,85791000,-95461000,-3596000,-13266000,157199000,107045000,64.84,70.01,59.67,0.2502,0.1014,14.12,4.79,16.97,7.89,0.3035,0.3012,0.4016,0.0381,2.66,-0.19,1.5426
2013-11-30,113763150,113763150,1,3908182000,2051513000,2369258000,1355704000,1538924000,0,0,0,484112000,2499691000,78027000,78027000,0.68,0.68,0.26,26133000,-87777000,91110000,29466000,170465000,112302000,71.12,75.29,66.94,0.2902,0.1158,13.53,5.12,18.57,7.63,0.2573,0.3146,0.3938,0.0422,2.75,-0.76,1.5132
2013-08-31,115102466,115102466,1,3709861000,1857005000,2110806000,1080222000,1599055000,0,0,0,500275000,2502266000,102213000,102213000,0.89,0.88,0.26,146622000,76470000,-205555000,17537000,140999000,144309000,66.87,74.44,59.3,0.3009,0.1181,13.89,5.05,18.37,7.37,0.2441,0.3129,0.431,0.0427,2.77,0.02,1.7191
2013-06-01,114999865,114999865,1,3850404000,1901914000,2329260000,1275169000,1521144000,0,0,0,500237000,2573506000,120938000,120938000,1.06,1.05,0.26,189979000,-187720000,3387000,5646000,123462000,188078000,61.66,65.82,57.5,0.3019,0.115,13.23,4.98,16.89,7.11,0.2347,0.3289,0.3951,0.0412,2.79,0.02,1.4915
2013-03-02,114953124,114953124,1,3771982000,1950679000,2347310000,1281927000,1424672000,0,0,0,500199000,2893997000,140145000,140145000,1.21,1.21,0.21,163140000,-51080000,-106511000,5549000,117816000,212603000,63.3,72.54,54.06,0.3162,0.1208,12.39,5.42,17.63,6.85,0.2202,0.3511,0.3777,0.0424,2.85,-0.43,1.5217
2012-11-24,115805324,115805324,1,3687446000,1941418000,2334853000,1326396000,1352593000,0,0,0,500158000,2421688000,80279000,80279000,0.69,0.69,0.21,-27768000,-152261000,199963000,19934000,112267000,196224000,65.72,70.17,61.26,0.3258,0.1257,11.68,5.85,18.36,6.64,0.223,0.3698,0.3668,0.044,2.86,-1.93,1.4637
2012-08-25,115402997,115402997,1,3373065000,1768170000,2075438000,1065657000,1297627000,0,0,0,516320000,2364125000,80931000,80931000,0.7,0.69,0.18,115524000,-18712000,-125380000,-28568000,92333000,210679000,68.2,74.73,61.67,0.3392,0.1313,11.24,6.07,19.27,6.43,0.2156,0.3979,0.3847,0.0453,2.9,-0.82,1.6592
2012-05-26,116861728,116861728,1,3273044000,1708833000,1960550000,1037067000,1312494000,0,0,0,516283000,2359957000,124540000,124540000,1.07,1.06,0.21,37352000,3000,-22303000,15052000,120901000,154804000,61.71,70,53.42,0.3533,0.1349,11.23,5.9,18.2,6.25,0.217,0.3934,0.401,0.0463,2.91,-1.01,1.6478
2012-02-25,116735945,116735945,1,3100432000,1524943000,1879455000,1005548000,1220977000,0,0,0,516245000,2458636000,136419000,136419000,1.16,1.15,0.21,263218000,-105246000,-155829000,2143000,105849000,105109000,56.51,59.99,53.03,0.3516,0.1335,10.46,5.8,17.55,6.04,0.217,0.4228,0.3938,0.0458,2.91,1.35,1.5165
2011-11-26,117764622,117764622,1,3121151000,1597968000,1973450000,1089390000,1147701000,0,0,0,516207000,2148287000,80350000,80350000,0.68,0.68,0.18,-46723000,-74356000,83380000,-37699000,103706000,130766000,54.26,60.53,47.99,0.3425,0.1302,9.75,5.86,17.39,5.83,0.218,0.4498,0.3677,0.0453,2.87,-1.51,1.4668
