"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,168049131,168049131,1,4170000000,1041500000,2363400000,710200000,1806600000,0,0,2641700000,1225700000,799500000,114300000,114300000,0.67,0.67,0.18,353000000,-10200000,-336600000,1600000,80500000,12900000,40.21,45.7,34.72,0.1994,0.0912,10.75,3.7,23.79,38.5,0.3275,0.6785,0.4332,0.1254,0.73,2.02,1.4665
2019-03-31,171891940,171891940,1,4382200000,1251600000,2511800000,705300000,1870400000,0,0,2644500000,1370700000,688900000,51300000,51300000,0.3,0.3,0.18,-256300000,-304500000,559000000,4600000,78900000,16500000,40.61,44.63,36.58,0.1583,0.0749,10.88,3.79,20.72,38.32,13.6182,0.7328,0.4268,0.1013,0.74,-1.59,1.7746
2018-12-31,171363615,171363615,1,3806500000,1039400000,1970400000,818700000,1836100000,0,0,2349000000,787600000,740500000,92900000,92900000,0.55,0.53,0.17,154500000,-13800000,-139500000,9600000,74300000,13800000,39.62,43.94,35.3,0.1346,0.0668,10.71,3.66,16.04,38.14,11.6861,0.429,0.4824,0.0992,0.67,0.82,1.2696
2018-09-30,173601030,173601030,1,3809500000,989600000,1929300000,707400000,1880200000,0,0,2386400000,798800000,711400000,110100000,110100000,0.63,0.63,0.175,112700000,-13400000,-107300000,-14000000,64700000,13900000,43.5,45.99,41,0.1313,0.0693,10.83,4.04,17.26,37.97,9.214,0.4248,0.4936,0.1104,0.63,0.57,1.3989
2018-06-30,175403866,175403866,1,3806000000,996600000,1917100000,709400000,1888900000,0,0,2385300000,779900000,780600000,41500000,41500000,0.23,0.23,22.45,339500000,-10400000,-1158900000,-828800000,78700000,5800000,57.12,72.96,41.28,0.1103,0.0604,10.77,2.16,15.35,37.8,8.9774,0.4129,0.4963,0.1012,0.6,1.9,1.4048
2018-03-31,178386369,178386369,1,9368100000,2719000000,4648400000,1027500000,4719700000,0,0,5916600000,2673100000,1269700000,102900000,102900000,0.57,0.57,0.35,-167600000,-31200000,997800000,794200000,907500000,14500000,69.83,74.84,64.82,0.1386,0.0772,26.46,2.5,19.24,15.35,0.3653,0.5664,0.5038,0.1357,0.57,-1.02,2.6462
2017-12-31,180306617,180306617,1,8633700000,1748800000,3595900000,1199400000,5037800000,0,0,5909500000,1440700000,1260900000,189600000,189600000,1.05,1.04,0.34,258400000,-24200000,-230700000,4800000,113300000,19600000,69.52,71.76,67.27,0.138,0.0706,27.94,2.52,21.07,15,0.3743,0.286,0.5835,0.135,0.52,1.32,1.4581
2017-09-30,181597391,181597391,1,8628800000,1705800000,3620200000,1072600000,5008600000,0,0,5950900000,1503400000,1226800000,125400000,125400000,0.69,0.68,0.345,206500000,-11200000,-275100000,-69300000,108500000,9600000,63.81,68.5,59.13,0.1311,0.0598,27.58,2.36,18.82,14.66,0.4111,0.3002,0.5805,0.1502,0.4,1.08,1.5903
2017-06-30,181479171,181479171,1,8669100000,1754800000,3765600000,1048400000,4903500000,0,0,5938500000,1698900000,1265300000,263700000,263700000,1.45,1.43,0.345,261300000,2749800000,-3095800000,-60300000,177800000,10200000,65.32,69.03,61.61,0.1394,0.0571,27.02,2.72,23.84,14.31,0.3995,0.3465,0.5656,0.1547,0.37,1.38,1.6738
2017-03-31,182245086,182245086,1,11818000000,2841100000,7443200000,1397600000,4374800000,0,0,5917800000,4528900000,1183500000,87800000,87800000,0.48,0.48,0.345,-106000000,-84000000,169000000,-400000,238100000,23600000,59.99,63.45,56.53,0.1172,0.043,24.01,2.56,21.05,13.97,0.4899,1.0352,0.3702,0.1117,0.38,-0.71,2.0328
2016-12-31,181765451,181765451,1,11534800000,2672000000,7280400000,1471200000,4254400000,0,0,5849200000,4278400000,370500000,131000000,131000000,0.72,0.71,0.34,304600000,-43300000,-155600000,67600000,238500000,22700000,59.09,64.39,53.8,0.1239,0.0445,23.41,2.47,None,13.62,0.4653,1.0056,0.3688,0.1068,0.42,1.55,1.8162
2016-09-30,181739834,181739834,1,11679000000,2747000000,7323700000,1288100000,4355300000,0,0,5934700000,4411300000,1210700000,141000000,141000000,0.78,0.77,0.34,187300000,-10400000,-195800000,-2400000,170900000,5300000,62.09,66.99,57.2,-0.015,-0.0053,23.96,2.7,None,13.28,None,1.0129,0.3729,None,0.53,1,2.1326
2016-06-30,181093366,181093366,1,11743800000,2792800000,7577500000,1415900000,4166300000,0,0,7651100000,4551700000,1733300000,142800000,142800000,0.79,0.78,0.33,384500000,-36100000,-325900000,15200000,173300000,33200000,56.88,63.39,50.37,-0.0209,-0.0073,23.01,2.52,None,12.94,None,1.0925,0.3548,None,0.55,1.94,1.9725
2016-03-31,180716339,180716339,1,12030200000,3005900000,7946000000,1467600000,4084200000,0,0,7711000000,4837100000,1575500000,107400000,107400000,0.59,0.59,0.33,-15000000,-32000000,77200000,31800000,158100000,31900000,48.05,54.54,41.57,-0.0193,-0.007,22.6,2.16,None,12.61,None,1.1843,0.3395,None,0.56,-0.26,2.0482
2015-12-31,180455693,180455693,1,11857000000,2780600000,7848200000,1486500000,4008800000,0,0,7745500000,4709300000,1760700000,-453300000,-453300000,-2.5,-2.5,0.32,343400000,-34900000,-326200000,-18600000,126300000,31200000,53.91,59.69,48.14,-0.0174,-0.0067,22.21,2.14,19.97,12.28,None,1.1747,0.3381,None,0.56,1.73,1.8706
2015-09-26,180253587,180253587,1,12670900000,2964200000,8135000000,1496200000,4535900000,0,0,8343000000,4986400000,1552100000,115200000,115200000,0.64,0.63,0.32,210400000,-1846400000,1647400000,-2400000,144900000,32100000,59.55,69.65,49.44,0.1095,0.0448,25.16,2.36,53.17,11.96,0.4571,1.0993,0.358,0.0786,0.57,0.99,1.9812
2015-06-27,180055920,180055920,1,10564700000,2902900000,6012600000,1460000000,4552100000,0,0,6319500000,3266200000,1661200000,147800000,147800000,0.82,0.81,0.32,318700000,-103600000,-194500000,16200000,147300000,11200000,63.22,66.52,59.92,0.0422,0.0184,25.28,2.57,55.95,11.64,1.1495,0.7175,0.4309,0.03,0.61,1.71,1.9883
2015-03-28,179638771,179638771,1,10569400000,2976900000,6146100000,1431100000,4423300000,0,0,6230900000,3409000000,1475000000,113900000,113900000,0.63,0.62,0.32,-133200000,19400000,159600000,20700000,131100000,32500000,64.48,68.24,60.73,0.0425,0.0192,24.62,2.52,58.62,11.32,1.0295,0.7707,0.4185,0.031,0.62,-0.92,2.0801
2014-12-31,182442197,182442197,1,10655200000,2894100000,5991400000,1639500000,4663800000,0,0,6350000000,2997400000,1644600000,120800000,120800000,0.67,0.64,0.3,325000000,-40800000,-307800000,-46200000,110400000,28100000,64.23,69.37,59.09,0.0404,0.0191,25.56,2.42,51.8,11,0.966,0.6427,0.4377,0.0305,0.63,1.63,1.7652
2014-09-27,186794220,186794220,1,10926900000,3052400000,5959500000,1668700000,4967400000,0,0,6441200000,2963200000,1758400000,-186000000,-186000000,-0.98,-0.95,0.3,268400000,-30900000,-231900000,-8700000,156600000,31500000,68.27,73.63,62.91,0.0444,0.0219,26.59,2.3,22.46,10.7,0.8024,0.5965,0.4546,0.0345,0.64,1.27,1.8292
2014-06-28,192560935,192560935,1,11616800000,3165900000,5898000000,1777100000,5718800000,0,0,6815400000,2739000000,1910800000,161500000,161500000,0.84,0.82,0.25,414400000,-29300000,-430700000,-36700000,174400000,30100000,76.5,81.04,71.96,0.1025,0.0521,29.7,2.51,25.76,10.4,0.3209,0.4789,0.4923,0.0828,0.63,2,1.7815
2014-03-29,194702369,194702369,1,11766500000,3305300000,5830200000,1528100000,5936300000,0,0,6846600000,2933800000,1725200000,118600000,118600000,0.6,0.59,0.25,600000,-27300000,-24700000,-54000000,211100000,26800000,77.33,83.37,71.29,0.1008,0.0514,30.49,2.5,29.4,10.15,0.3209,0.4942,0.5045,0.0812,0.63,-0.13,2.163
2013-12-31,197356157,197356157,1,11743300000,3232100000,5525600000,1610200000,6095300000,122400000,0,6910300000,2552600000,1917200000,157900000,157900000,0.8,0.78,0.25,285500000,-34300000,-226000000,27400000,265100000,41400000,70.38,77.97,62.8,0.0886,0.0457,30.88,2.31,123.47,9.9,0.3577,0.4188,0.519,0.0718,0.64,1.24,2.0073
2013-09-28,199333916,199333916,1,11804200000,3211300000,5602500000,1678400000,6082200000,119500000,0,6939200000,2570700000,1824800000,172800000,172800000,0.87,0.85,0.25,243700000,-37500000,-242200000,-15400000,237700000,38200000,61.94,66.49,57.38,0.0177,0.0092,30.51,2.12,3097,9.65,1.7306,0.4227,0.5153,0.0149,0.62,1.03,1.9133
2013-06-29,199150131,199150131,1,11666600000,3216500000,5723700000,1686800000,5826000000,116900000,0,6801200000,2737400000,1963700000,154100000,154100000,0.76,0.75,0.23,366100000,-120400000,-212900000,37800000,253100000,35400000,54.91,60.14,49.67,-0.0053,-0.0029,29.25,1.8,None,9.4,None,0.4699,0.4994,None,0.54,1.66,1.9069
2013-03-30,204522310,204522310,1,11721000000,3290000000,5378000000,1483000000,6228000000,115000000,0,6726000000,2592000000,1774000000,52000000,52000000,0.25,0.25,0.23,20000000,-19000000,-38000000,-46000000,215000000,49000000,51.8,54.2,49.39,-0.0216,-0.0116,30.45,1.68,152.35,9.17,None,0.4162,0.5314,None,0.53,-0.14,2.2185
2012-12-31,206137460,206137460,1,11795311000,3260368000,5311954000,1537921000,6366860000,116497000,0,6804168000,2454278000,1750932000,-270248000,-270248000,-1.28,-1.28,0.22,-179391000,-248334000,39118000,-381229000,261341000,44212000,44.9,49.5,40.3,-0.0249,-0.0129,30.89,1.38,172.69,8.94,None,0.3855,0.5398,None,0.53,-1.08,2.12
2012-09-29,210292400,210292400,1,11972335000,3740446000,4906094000,2131949000,6848055000,218186000,0,6721031000,1495369000,865512000,30418000,30418000,0.3,0.3,0.22,80590000,673333000,-173368000,581972000,642570000,18368000,41.32,45.21,37.43,0.009,0.0045,32.56,2.05,86.08,8.72,3.7874,0.2184,0.572,0.0082,0.54,0.3,1.7545
2012-06-30,99204048,99204048,1,4586269000,1276025000,2468397000,661716000,2001789000,116083000,0,2825637000,1233794000,941525000,71830000,71830000,0.72,0.71,0.22,234270000,-32253000,-188104000,5160000,60598000,12351000,41.95,47.59,36.31,0.0244,0.0105,20.18,2.05,97.56,8.5,1.674,0.6163,0.4365,0.014,0.76,2.24,1.9284
2012-03-31,99048375,99048375,1,4778206000,1389207000,2634599000,659323000,2027301000,116306000,0,2892104000,1395093000,858177000,60814000,60814000,0.62,0.61,0.22,-67509000,-17169000,90048000,5361000,55438000,14093000,41.33,48.77,33.88,0.0212,0.0092,20.47,2.11,125.24,8.28,1.82,0.6882,0.4243,0.0126,0.73,-0.82,2.107
2011-12-31,98622564,98622564,1,4586313000,1237835000,2538921000,641841000,1933329000,114063000,0,2866203000,1304225000,865692000,-134123000,-134123000,-1.36,-1.36,0.2,79667000,-21616000,-53347000,-2588000,50077000,19114000,34.5,38.62,30.38,0.016,0.0073,19.6,1.56,15.97,8.06,2.3048,0.6746,0.4215,0.0099,0.74,0.61,1.9286
2011-10-01,98566023,98566023,1,4882443000,1278248000,2584327000,717602000,2182697000,115419000,0,3135954000,1317454000,890546000,51092000,51092000,0.52,0.52,0.2,87948000,-18352000,-81422000,-16307000,52665000,17792000,36.08,42.43,29.73,0.0988,0.0475,22.14,1.58,16.47,7.86,0.3626,0.6036,0.4471,0.0642,0.74,0.71,1.7813
2011-07-02,98766335,98766335,1,5052312000,1334639000,2685458000,711402000,2249354000,117500000,0,3228338000,1384167000,910175000,66712000,66712000,0.67,0.66,0.2,200791000,-740094000,557407000,11838000,68972000,21906000,39.06,41.38,36.74,0.1016,0.051,22.77,1.77,18.25,7.66,0.3516,0.6154,0.4452,0.0677,0.75,1.81,1.8761
2011-04-02,98419314,98419314,1,4162687000,1209077000,1880243000,546361000,2167160000,115284000,0,2558672000,802321000,790273000,50541000,50541000,0.52,0.51,0.2,-48180000,-28024000,80915000,11078000,57134000,13226000,36.91,38.97,34.85,0.1022,0.0534,22.02,1.74,18.55,7.46,0.3562,0.3702,0.5206,0.0684,0.78,-0.62,2.213
