"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,320751272,320751272,1,21996800000,1474100000,14041600000,3571000000,7952900000,2300000,0,11623500000,6883900000,3101000000,251500000,251500000,0.78,0.78,0.375,581900000,-403500000,-171200000,7200000,143700000,575000000,81.95,87.78,76.13,0.1324,0.0484,24.79,3.33,26.1,13.63,0.4617,0.8656,0.3615,0.0872,0.55,0.02,0.4128
2019-03-31,321586101,321586101,1,21782000000,1444600000,13859400000,3467900000,7919500000,3100000,0,11546700000,6801500000,2910400000,234200000,234200000,0.73,0.72,0.375,553700000,-359100000,-191400000,3200000,136500000,594500000,75.81,81.2,70.42,0.1308,0.0481,24.63,3.08,24.14,13.25,0.4614,0.8588,0.3636,0.0866,0.56,-0.13,0.4166
2018-12-31,321615522,321615522,1,21617000000,1564400000,13687500000,2718600000,7927100000,2400000,0,11506600000,8445200000,2991400000,300900000,300900000,0.92,0.9,0.38,495900000,-297400000,-202100000,-3600000,133300000,-592900000,73.01,78.54,67.48,0.1312,0.0486,24.65,2.99,17.22,12.88,0.4526,1.0654,0.3667,0.0872,0.56,3.39,0.5754
2018-09-30,324570560,324570560,1,21402100000,1492100000,13478300000,2675300000,7921600000,2200000,0,11488100000,8247500000,3035500000,263400000,263400000,0.81,0.81,0.375,555900000,-325700000,-226000000,4200000,136900000,553200000,71.85,75.82,67.88,0.1771,0.066,24.41,2.98,17.57,12.5,0.3306,1.0411,0.3701,0.141,0.47,0.01,0.5577
2018-06-30,325358189,325358189,1,21203700000,1369400000,13354900000,1989500000,7846100000,2700000,0,11460700000,8215800000,2997000000,234900000,234900000,0.72,0.71,0.345,609600000,-329300000,-281800000,-1500000,132700000,556900000,67.05,69.97,64.13,0.1733,0.0645,24.12,2.78,16.85,12.12,0.3357,1.0471,0.37,0.1364,0.47,0.16,0.6883
2018-03-31,327929282,327929282,1,21108700000,1354000000,13194400000,2560200000,7911800000,2500000,0,11450400000,7499700000,2868000000,237700000,237700000,0.72,0.72,0.345,581400000,-276700000,-349600000,-44900000,134200000,523000000,64.83,69.4,60.26,0.1703,0.0633,24.13,2.7,17.02,11.78,0.3404,0.9479,0.3748,0.1325,0.48,0.18,0.5289
2017-12-31,331213547,331213547,1,21147000000,1436800000,13185900000,2634800000,7958800000,2300000,0,11456500000,7480700000,1031000000,664474000,664474000,2,2,0.35,529200000,-465500000,-44300000,19400000,83300000,439700000,65.03,68,62.05,0.1651,0.0613,24.03,2.83,27.44,11.43,0.3498,0.9399,0.3764,0.1273,0.48,0.27,0.5453
2017-09-30,334224518,334224518,1,20948600000,1396700000,13274400000,2591500000,7672000000,2200000,0,11385700000,7152000000,3077200000,223200000,223200000,0.66,0.66,0.345,502700000,-324200000,-150600000,27900000,63900000,541900000,65.31,67.18,63.45,0.1047,0.0388,22.95,2.87,33.32,11.08,0.5473,0.9322,0.3662,0.0676,0.57,-0.12,0.539
2017-06-30,336762390,336762390,1,20761100000,1292800000,13096000000,2543000000,7662900000,2200000,0,11365700000,7075700000,3051000000,202900000,202900000,0.6,0.6,0.32,434500000,-301500000,-130200000,2800000,36000000,545400000,63.17,65.34,61.01,0.0868,0.0322,22.75,2.78,33.6,10.74,0.6505,0.9234,0.3691,0.0568,0.57,-0.33,0.5084
2017-03-31,338081697,338081697,1,20595800000,1234400000,12910100000,1777200000,7683300000,2400000,0,11357300000,7663900000,2882300000,187800000,187800000,0.55,0.55,0.32,444300000,-292200000,-186700000,-34600000,33200000,446500000,60.01,63.84,56.17,0.0837,0.0312,22.73,2.65,33.71,10.42,0.665,0.9975,0.3731,0.0559,0.56,-0.01,0.6946
2016-12-31,339128998,339128998,1,20629600000,1284500000,12935900000,1812000000,7691300000,2400000,0,11345500000,7653100000,2868500000,189600000,189600000,0.56,0.56,0.32,488200000,-208800000,-266600000,12800000,67800000,375800000,53.59,58,49.18,0.0795,0.0297,22.68,2.38,31.34,10.1,0.6904,0.995,0.3728,0.054,0.55,0.33,0.7089
