"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-03-31,1013224918,1013224918,1,128802000000,None,113279000000,None,15512000000,11000000,820000000,4937000000,14557000000,1450000000,394000000,378000000,0.37,0.37,0.14,578000000,-1688000000,1379000000,269000000,3807000000,36000000,14.91,16.72,13.11,0.1158,0.0138,14.5,1.06,9.68,7.77,0.3154,0.9908,0.1141,0.2894,0.05,0.53,None
2018-12-31,1017718703,1017718703,1,125688000000,None,110598000000,None,15090000000,0,820000000,4944000000,14024000000,1439000000,406000000,390000000,0.38,0.37,0.14,1004000000,-1211000000,250000000,43000000,3538000000,22000000,15.66,18.93,12.39,0.1164,0.0141,14.02,1.16,10.88,7.63,0.2876,0.9828,0.1135,0.2946,0.05,0.96,None
2018-09-30,1033870240,1033870240,1,124578000000,None,109808000000,None,14770000000,0,820000000,4951000000,14428000000,1461000000,564000000,548000000,0.5,0.5,0.14,611000000,-1120000000,-282000000,-791000000,3495000000,55000000,18.53,19.99,17.07,0.1095,0.0136,13.49,1.37,15.57,7.49,0.2747,1.0343,0.112,0.2228,0.06,0.54,None
2018-06-30,1102470189,1102470189,1,124557000000,None,108780000000,None,15777000000,0,820000000,5060000000,11290000000,1438000000,375000000,359000000,0.32,0.32,0.09,506000000,-670000000,1265000000,1101000000,4286000000,18000000,18.67,19.6,17.74,0.0896,0.0116,13.57,1.39,16.67,7.35,0.2959,0.7548,0.1201,0.1893,0.06,0.44,None
2018-03-31,1123148818,1123148818,1,122913000000,None,107047000000,None,15866000000,0,820000000,5071000000,7949000000,1416000000,414000000,398000000,0.35,0.35,0.09,154000000,-44000000,-906000000,-796000000,3185000000,56000000,18.73,20.21,17.24,0.0842,0.0111,13.4,1.37,18.73,7.26,0.2974,0.5283,0.1224,0.1819,0.06,0.09,None
2017-12-31,1122565313,1122565313,1,124294000000,None,108102000000,None,16192000000,0,820000000,5081000000,8632000000,2975000000,335000000,319000000,0.27,0.27,0.09,314000000,-823000000,729000000,220000000,3981000000,63000000,16.1,17.58,14.62,0.0759,0.0102,13.69,1.18,16.77,7.17,0.3063,0.5615,0.1237,0.1674,0.06,0.22,None
2017-09-30,1159971493,1159971493,1,123271000000,None,106647000000,None,16624000000,0,820000000,5091000000,6702000000,1413000000,311000000,295000000,0.25,0.25,0.09,812000000,599000000,-1781000000,-370000000,3761000000,36000000,14.18,15.33,13.03,0.0729,0.0098,13.62,1.05,14.93,7.08,0.3025,0.4241,0.1282,0.2083,0.04,0.67,None
2017-06-30,1195080193,1195080193,1,124643000000,None,107750000000,None,16893000000,0,820000000,5102000000,7365000000,1407000000,316000000,300000000,0.25,0.25,0.07,419000000,-432000000,-230000000,-243000000,4131000000,32000000,13.96,14.91,13,0.0726,0.0098,13.45,1.06,15.51,6.99,0.2793,0.4582,0.129,0.2091,0.04,0.32,None
2017-03-31,1202063077,1202063077,1,124545000000,None,107823000000,None,16722000000,0,820000000,5113000000,6010000000,1369000000,301000000,285000000,0.24,0.23,0.065,736000000,-129000000,-1684000000,-1077000000,4374000000,13000000,14.82,16.03,13.61,0.0695,0.0095,13.23,1.13,17.03,6.92,0.2876,0.3779,0.1277,0.203,0.04,0.6,None
2016-12-31,1205258693,1205258693,1,125968000000,None,109304000000,None,16664000000,0,820000000,5125000000,7763000000,1375000000,295000000,279000000,0.23,0.23,0.07,214000000,-128000000,1127000000,1213000000,5451000000,99000000,12.25,14.73,9.78,0.0673,0.0093,13.15,0.91,14.41,6.86,0.293,0.49,0.1258,0.198,0.04,0.1,None
2016-09-30,1230974878,1230974878,1,125177000000,None,107812000000,None,17365000000,0,820000000,5110000000,6054000000,1434000000,320000000,304000000,0.24,0.24,0.065,610000000,573000000,-1182000000,1000000,4238000000,66000000,8.94,10.08,7.8,0.0665,0.0092,13.44,0.68,11.32,6.79,0.2891,0.3659,0.1322,0.1971,0.04,0.44,None
2016-06-30,1255198176,1255198176,1,126212000000,None,108827000000,None,17385000000,0,820000000,5122000000,8970000000,1374000000,275000000,259000000,0.2,0.2,0.065,340000000,-420000000,-73000000,-153000000,4237000000,-16000000,8.77,10,7.53,0.0631,0.0087,13.2,0.68,11.1,6.72,0.305,0.5415,0.1312,0.1893,0.04,0.28,None
2016-03-31,1266713119,1266713119,1,125539000000,None,108328000000,None,17211000000,0,820000000,5124000000,7851000000,1368000000,273000000,257000000,0.2,0.2,0.06,790000000,-656000000,-1058000000,-924000000,4390000000,57000000,8.25,9.51,7,0.0642,0.0088,12.94,0.66,11,6.66,0.3,0.479,0.1306,0.1899,0.04,0.58,None
2015-12-31,1287827242,1287827242,1,126050000000,None,109206000000,None,16844000000,0,820000000,5137000000,0,1350000000,285000000,269000000,0.21,0.21,0.06,7000000,-1789000000,2088000000,306000000,5314000000,219000000,9.41,10.28,8.54,0.062,0.0086,12.44,0.76,13.64,6.6,0.3027,0,0.1271,0.1856,0.04,-0.16,None
2015-09-30,1305468694,1305468694,1,124789000000,None,107837000000,None,16952000000,0,836000000,5094000000,0,1333000000,258000000,242000000,0.18,0.18,0.06,798000000,-1186000000,1641000000,1253000000,5008000000,119000000,9.8,10.87,8.74,0.0573,0.0081,12.34,0.81,13.42,6.54,0.316,0,0.1291,0.1745,0.04,0.52,None
2015-06-30,1324907149,1324907149,1,121855000000,None,104956000000,None,16899000000,0,852000000,5084000000,0,1410000000,285000000,269000000,0.2,0.2,0.06,473000000,-2245000000,-499000000,-2271000000,3755000000,23000000,10.05,10.82,9.28,0.0611,0.0087,12.11,0.83,13.58,6.48,0.2862,0,0.1317,0.1876,0.04,0.34,None
2015-03-31,1340355251,1340355251,1,122447000000,None,105396000000,None,17051000000,0,868000000,5088000000,0,1285000000,234000000,218000000,0.16,0.16,0.05,294000000,-904000000,2632000000,2022000000,6026000000,51000000,9.63,10.68,8.59,0.0625,0.0089,12.07,0.8,12.04,6.42,0.2692,0,0.1322,0.1968,0.04,0.18,None
2014-12-31,1342894228,1342894228,1,119679000000,None,102690000000,None,16989000000,0,884000000,5091000000,0,1268000000,211000000,195000000,0.14,0.15,0.05,578000000,-1107000000,-250000000,-779000000,4004000000,78000000,9.84,10.83,8.85,0.0688,0.0097,11.99,0.83,12.15,6.37,0.2233,0,0.1346,0.2163,0.04,0.37,None
2014-09-30,1376475042,1376475042,1,119226000000,None,102066000000,None,17160000000,0,900000000,5103000000,0,1299000000,325000000,305000000,0.22,0.22,0.05,775000000,-1111000000,300000000,-36000000,4783000000,69000000,10.3,10.96,9.65,0.0711,0.0099,11.81,0.88,13.04,6.32,0.1967,0,0.1364,0.2171,0.04,0.51,None
2014-06-30,1378506865,1378506865,1,118719000000,None,101690000000,None,17029000000,0,920000000,5097000000,0,1279000000,300000000,292000000,0.21,0.21,0.05,322000000,-972000000,273000000,-377000000,4819000000,58000000,10.54,11.28,9.8,0.0712,0.0097,11.69,0.93,13.87,6.27,0.1754,0,0.1357,0.2125,0.04,0.19,None
2014-03-31,1379007243,1379007243,1,117933000000,None,101801000000,None,16132000000,0,442000000,5110000000,0,1254000000,319000000,311000000,0.23,0.22,0.03,421000000,-580000000,82000000,-77000000,5196000000,37000000,10.66,11.54,9.79,0.0705,0.0094,11.38,0.99,13.84,6.22,0.1556,0,0.133,0.2051,0.04,0.28,None
2013-12-31,1419544237,1419544237,1,117396000000,None,101628000000,None,15768000000,0,450000000,5111000000,0,1358000000,227000000,219000000,0.16,0.16,0.03,653000000,269000000,492000000,1414000000,5273000000,64000000,9.66,10.13,9.19,0.0721,0.0095,10.79,0.89,12.23,6.19,0.1284,0,0.1305,0.2064,0.04,0.41,None
2013-09-30,1377552505,1377552505,1,116864000000,None,101375000000,None,15489000000,0,458000000,5123000000,0,1319000000,293000000,285000000,0.21,0.2,0.03,979000000,1071000000,-2471000000,-421000000,3859000000,51000000,9.68,10.52,8.84,0.0746,0.0097,10.91,0.91,12.1,6.16,0.0985,0,0.1286,0.2145,0.04,0.67,None
2013-06-30,1395843017,1395843017,1,118707000000,None,103378000000,None,15329000000,0,466000000,5134000000,0,1305000000,267000000,259000000,0.18,0.18,0.03,1037000000,-886000000,-804000000,-653000000,4280000000,38000000,8.67,9.71,7.62,0.0804,0.0097,10.65,0.8,10.57,6.13,0.0734,0,0.1252,0.2163,0.04,0.72,None
2013-03-31,1413378469,1413378469,1,119718000000,None,103978000000,None,15740000000,0,474000000,5147000000,0,1299000000,335000000,327000000,0.23,0.23,0.01,1130000000,-579000000,-1107000000,-556000000,4933000000,33000000,7.79,8.44,7.13,0.0881,0.0104,10.8,0.71,11.13,6.1,0.0482,0,0.1275,0.2193,0.04,0.78,None
2012-12-31,1413393002,1413393002,1,121347000000,None,105848000000,None,15499000000,0,0,5161000000,0,1354000000,265000000,261000000,0.19,0.18,0.01,226000000,982000000,351000000,1559000000,5489000000,66000000,6.96,7.72,6.19,0.0761,0.0091,10.97,0.86,139.2,6.09,0.057,0,0.1277,0.1835,0.04,0.11,None
2012-09-30,1413003000,1413003000,1,121798000000,None,106897000000,None,14901000000,0,3419000000,5181000000,0,1350000000,301000000,301000000,0.21,0.21,0.01,1178000000,587000000,-1601000000,164000000,3930000000,35000000,6.97,7.73,6.22,0.0103,0.0025,8.13,0.89,None,6.08,0.4296,0,0.0943,0.0276,0.04,0.81,None
2012-06-30,1413343477,1413343477,1,122345000000,None,107890000000,None,14455000000,0,3419000000,5207000000,0,1345000000,355000000,284000000,0.2,0.2,0.01,282000000,1235000000,-5224000000,-3707000000,3766000000,42000000,6.22,6.98,5.46,-0.0055,0.0013,7.81,0.62,None,6.07,None,0,0.0902,None,0.04,0.17,None
2012-03-31,1412429000,1412429000,1,128282000000,None,110748000000,None,17534000000,0,3429000000,5236000000,0,1351000000,199000000,145000000,0.11,0.11,0.01,755000000,-1797000000,1270000000,228000000,7473000000,37000000,5.45,6.69,4.21,-0.0221,-0.0007,9.99,0.53,None,6.06,None,0,0.11,None,0.04,0.51,None
2011-12-31,1260114608,1260114608,1,127050000000,None,110551000000,None,16499000000,0,3419000000,5265000000,0,599000000,-548000000,-602000000,-0.47,-0.47,0.01,137000000,1089000000,-2244000000,-1018000000,7245000000,38000000,3.64,4.46,2.82,-0.032,-0.0017,10.38,0.33,22.75,6.05,None,0,0.103,None,0.04,0.08,None
2011-09-30,1258877000,1258877000,1,129762000000,None,112499000000,None,17263000000,0,3409000000,6039000000,0,1603000000,155000000,101000000,0.08,0.08,0.01,1774000000,246000000,-1731000000,289000000,8263000000,35000000,4.93,6.53,3.33,0.0155,0.0032,11.01,0.46,None,6.04,0.2408,0,0.1068,0.0297,0.05,1.38,None
2011-06-30,1258798000,1258798000,1,130908000000,None,114020000000,None,16888000000,0,3399000000,5981000000,0,1645000000,109000000,55000000,0.04,0.04,0.01,1510000000,249000000,-1105000000,654000000,7974000000,100000000,6.66,7.45,5.86,-0.0075,0.0008,10.72,0.63,None,6.03,None,0,0.103,None,0.05,1.12,None
2011-03-31,1256468000,1256468000,1,131756000000,None,115137000000,None,16619000000,0,3389000000,5919000000,0,1706000000,69000000,17000000,0.01,0.01,0.01,1332000000,-925000000,-6000000,401000000,7320000000,28000000,7.44,8.09,6.79,-0.036,-0.0021,10.53,0.7,None,6.02,None,0,0.1004,None,0.05,1.04,None
2010-12-31,1257753611,1257753611,1,132351000000,None,115617000000,None,16734000000,0,3380000000,5946000000,0,2090000000,89000000,36000000,0.03,0.03,0.01,893000000,409000000,-1270000000,32000000,6919000000,73000000,6.37,7.62,5.12,-0.055,-0.004,10.62,0.58,None,6.01,None,0,0.1009,None,0.05,0.65,None
2010-09-30,1256084000,1256084000,1,133498000000,None,116335000000,None,17163000000,0,3370000000,5975000000,0,1618000000,-155000000,-209000000,-0.17,-0.17,0.01,534000000,657000000,-1715000000,-524000000,6887000000,47000000,6.94,7.76,6.12,-0.0991,-0.0085,10.98,0.62,None,6,None,0,0.1033,None,0.05,0.39,None
2010-06-30,1255941000,1255941000,1,135340000000,None,117877000000,None,17463000000,0,3360000000,6004000000,0,1612000000,-277000000,-335000000,-0.28,-0.28,0.01,1075000000,1621000000,-2156000000,540000000,7411000000,28000000,7.94,9.33,6.55,-0.1125,-0.01,11.23,0.66,None,5.99,None,0,0.1042,None,0.05,0.83,None
2010-03-31,1192471000,1192471000,1,137230000000,None,119592000000,None,17638000000,0,3351000000,6031000000,0,1643000000,-196000000,-255000000,-0.21,-0.21,0.01,1725000000,1397000000,-4262000000,-1140000000,6871000000,43000000,6.69,8.05,5.33,-0.1038,-0.0093,11.98,0.55,None,5.98,None,0,0.1041,None,0.05,1.41,None
2009-12-31,1192645878,1192645878,1,142318000000,None,124437000000,None,17881000000,0,3343000000,6060000000,0,1568000000,-543000000,-606000000,-0.5,-0.5,0.01,-89000000,-2818000000,2549000000,-358000000,8011000000,114000000,5.45,6.29,4.61,-0.0861,-0.0073,12.19,0.43,None,5.97,None,0,0.1022,None,0.05,-0.17,None
2009-09-30,1188032000,1188032000,1,139986000000,None,121494000000,None,18492000000,0,3334000000,6092000000,0,1617000000,-377000000,-437000000,-0.37,-0.37,0.01,357000000,1549000000,-1967000000,-61000000,8369000000,-23000000,5.11,6.91,3.3,-0.4775,-0.047,12.76,0.39,None,5.96,None,0,0.1083,None,0.05,0.32,None
2009-06-30,1188191000,1188191000,1,142811000000,None,124074000000,None,18737000000,0,3325000000,6124000000,0,2030000000,-188000000,-244000000,-0.28,-0.28,0.01,2347000000,189000000,759000000,3295000000,8430000000,53000000,5.63,7.6,3.66,-0.4093,-0.0435,12.97,0.29,None,5.95,None,0,0.1079,None,0.05,1.93,None
2009-03-31,695030000,695030000,1,141980000000,None,125163000000,None,16817000000,0,3316000000,6154000000,0,1875000000,77000000,26000000,0.04,0.04,0.1,-621000000,-535000000,-4682000000,-5838000000,5135000000,90000000,5.71,9.07,2.35,-0.3557,-0.0406,19.43,0.29,None,5.94,None,0,0.0951,None,0.05,-1.02,None
2008-12-31,694631959,694631959,1,146247810000,None,129434973000,None,16812837000,0,3307382000,6186687000,0,1626617000,-6218296000,-6218296000,-9.01,-9.01,0.1,1084347000,-1923135000,8281551000,7442763000,10972393000,129627000,10.68,14.5,6.85,-0.3069,-0.0386,19.44,0.38,10.68,5.84,None,0,0.0923,None,0.05,1.37,None
2008-09-30,691956000,691956000,1,144292495000,None,124587216000,None,19705279000,0,0,12190089000,0,1640859000,79461000,79461000,0.11,0.11,0.1,1002746000,-553529000,-919842000,-470625000,3713730000,81518000,13.11,19.8,6.41,0.035,0.0048,28.48,0.46,9.04,5.74,1.2419,0,0.1366,0.0981,0.05,1.33,None
2008-06-30,694800000,694800000,1,144436295000,None,124727801000,None,19708494000,0,0,12208518000,0,1722928000,206393000,206393000,0.3,0.3,0.38,462317000,-2313524000,1854582000,3375000,4184355000,131916000,17.31,24.31,10.31,0.0508,0.0071,28.37,0.6,9.72,5.64,1.0337,0,0.1365,0.1393,0.05,0.48,None
2008-03-31,694808000,694808000,1,144248971000,None,124227050000,None,20021921000,0,0,12239931000,0,1925783000,336668000,336668000,0.48,0.48,0.38,-542953000,-1442548000,1237240000,-748261000,4180980000,120938000,21.87,25.84,17.9,0.0632,0.0089,28.82,0.77,12.5,5.26,0.8219,0,0.1388,0.1716,0.05,-0.96,None
2007-12-31,693601138,693601138,1,141041717000,None,121218688000,None,19823029000,0,0,12251505000,0,1777190000,70641000,70641000,0.1,0.11,0.38,-772831000,-772111000,2835570000,1290628000,4929241000,175753000,27.04,31.23,22.84,0.0628,0.009,28.58,0.95,12.29,4.88,0.816,0,0.1405,0.1725,0.05,-1.37,None
2007-09-30,695095000,695095000,1,138235189000,None,118388840000,None,19846349000,0,0,12257406000,0,1808925000,394164000,394164000,0.56,0.56,0.36,175189000,241753000,-807259000,-390317000,3638613000,112781000,31.67,34.44,28.9,0.0766,0.0111,28.55,1.13,13.14,4.5,0.6572,0,0.1436,0.2147,0.05,0.09,None
2007-06-30,703925000,703925000,1,137622472000,None,117926085000,None,19696387000,0,0,12053114000,0,1802136000,453309000,453309000,0.64,0.63,0.36,-533246000,1291777000,-913192000,-154661000,4028930000,112573000,34.77,36.66,32.87,0.0836,0.0119,27.98,1.21,13.74,4.14,0.6154,0,0.1431,0.2266,0.05,-0.92,None
2007-03-31,704706000,704706000,1,138068068000,None,117753902000,None,20314166000,0,0,12106085000,0,1865950000,332981000,332981000,0.46,0.45,0.36,4535232000,540713000,-5609772000,-533827000,4183591000,52725000,36,38.17,33.83,0.0887,0.0122,28.83,1.27,13.24,3.78,0.5954,0,0.1471,0.2293,0.05,6.36,None
