"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,236292889,236292889,1,17955000000,6707000000,12768000000,4706000000,5079000000,108000000,0,6393000000,4856000000,4024000000,272000000,272000000,1.15,1.14,0.0048,548000000,-371000000,0,179000000,963000000,86000000,112.87,121.29,104.44,0.2491,0.0717,21.49,5.43,20.71,25.55,0.1891,0.9561,0.2829,0.0807,0.89,1.96,1.4252
2019-03-31,236059963,236059963,1,17371000000,6409000000,12361000000,4588000000,4904000000,106000000,0,6123000000,4638000000,3624000000,312000000,312000000,1.32,1.31,0.0048,-66000000,-86000000,32000000,-118000000,784000000,47000000,105.06,113.31,96.82,0.272,0.0789,20.77,5.35,19.21,25.55,0.2566,0.9458,0.2823,0.0867,0.91,-0.48,1.3969
2018-12-31,235898957,235898957,1,16015000000,5961000000,11283000000,4373000000,4630000000,102000000,0,6042000000,5012000000,3645000000,258000000,258000000,1.09,1.08,0.48,800000000,-453000000,-535000000,-201000000,902000000,158000000,102.9,111.42,94.37,0.2704,0.08,19.63,4.96,20.7,25.54,0.3332,1.0825,0.2891,0.0872,0.92,2.72,1.3631
2018-09-30,239884829,239884829,1,16718000000,6741000000,11640000000,3933000000,4980000000,98000000,0,5943000000,5036000000,3817000000,378000000,378000000,1.56,1.55,0.48,536000000,-94000000,-365000000,83000000,1103000000,108000000,108.95,116.73,101.17,0.2375,0.073,20.76,5.4,18.85,25.06,0.3618,1.0112,0.2979,0.0805,0.91,1.78,1.714
2018-06-30,242018104,242018104,1,16794000000,6879000000,11811000000,4047000000,4884000000,99000000,0,5906000000,5062000000,4131000000,371000000,371000000,1.51,1.51,0.45,359000000,-39000000,-600000000,-326000000,1020000000,43000000,107.13,113.89,100.36,0.27,0.0855,20.18,4.88,17.25,24.58,0.3043,1.0364,0.2908,0.0958,0.89,1.31,1.6998
2018-03-31,243474044,243474044,1,17544000000,7110000000,12077000000,4030000000,5346000000,121000000,0,6232000000,5215000000,3781000000,334000000,334000000,1.34,1.33,0.45,-228000000,-178000000,295000000,-90000000,1346000000,75000000,115.41,122.07,108.74,0.2842,0.0928,21.96,5.19,18.71,24.13,0.2755,0.9755,0.3047,0.1066,0.87,-1.24,1.7643
2017-12-31,249880613,249880613,1,16538000000,6477000000,10866000000,3895000000,5557000000,115000000,0,5987000000,4138000000,3597000000,150000000,150000000,0.58,0.58,0.45,536000000,-283000000,-1103000000,-851000000,1436000000,153000000,114.14,119.85,108.43,0.2862,0.0948,22.24,4.92,16.57,23.68,0.271,0.7446,0.336,0.1081,0.88,1.53,1.6629
2017-09-30,254475927,254475927,1,17615000000,7638000000,11605000000,4618000000,5902000000,108000000,0,5980000000,4105000000,3776000000,609000000,609000000,2.38,2.36,0.45,586000000,477000000,-361000000,718000000,2287000000,72000000,107.06,113.67,100.45,0.3319,0.1075,23.19,4.88,27.88,23.23,0.2363,0.6955,0.3351,0.1244,0.86,2.02,1.654
2017-06-30,256479780,256479780,1,16977000000,7145000000,11242000000,4441000000,5630000000,105000000,0,5963000000,4014000000,3806000000,501000000,501000000,1.95,1.94,0.4,437000000,-123000000,-118000000,220000000,1569000000,71000000,108.59,113,104.18,0.1925,0.0609,21.95,5.36,33.21,22.78,0.4156,0.713,0.3316,0.0691,0.88,1.43,1.6089
2017-03-31,256196874,256196874,1,16154000000,6646000000,10868000000,4273000000,5192000000,94000000,0,5800000000,3817000000,3569000000,334000000,334000000,1.3,1.29,0.4,9000000,-138000000,-372000000,-471000000,1349000000,64000000,104.03,113.49,94.57,0.1695,0.0526,20.27,5.54,31.81,22.38,0.4831,0.7352,0.3214,0.059,0.89,-0.21,1.5553
2016-12-31,257094500,257094500,1,15769000000,6452000000,10856000000,4240000000,4826000000,87000000,0,5555000000,4317000000,3226000000,344000000,344000000,1.32,1.3,0.4,574000000,881000000,-517000000,891000000,1820000000,185000000,96.86,104.08,89.64,0.1723,0.0525,18.77,5.08,31.04,21.98,0.4683,0.8945,0.306,0.0595,0.88,1.51,1.5217
2016-09-30,263995244,263995244,1,16490000000,6417000000,11369000000,4460000000,5031000000,90000000,0,5774000000,3752000000,3789000000,-184000000,-184000000,-0.69,-0.69,0.4,776000000,-392000000,-1056000000,-676000000,929000000,90000000,104.96,110.14,99.78,0.1651,0.0497,19.06,5.23,19.44,21.58,0.4737,0.7458,0.3051,0.0556,0.89,2.6,1.4388
2016-06-30,266282301,266282301,1,17248000000,7107000000,11815000000,4375000000,5346000000,87000000,0,5675000000,4426000000,4064000000,370000000,370000000,1.38,1.37,0.4,-84000000,10000000,798000000,696000000,1605000000,50000000,107.54,117,98.08,0.2843,0.0846,20.08,5.54,20.44,21.18,0.2682,0.8279,0.3099,0.0957,0.88,-0.5,1.6245
2016-03-31,266063408,266063408,1,17315000000,6718000000,12067000000,4556000000,5161000000,87000000,0,5913000000,4226000000,3672000000,347000000,347000000,1.3,1.29,0.36,59000000,-63000000,-409000000,-402000000,909000000,77000000,100.23,112.1,88.37,0.2802,0.0823,19.4,5.37,19.5,20.78,0.268,0.8188,0.2981,0.0933,0.88,-0.07,1.4745
2015-12-31,266765632,266765632,1,17076000000,6554000000,12007000000,4656000000,4983000000,86000000,0,5847000000,4296000000,3696000000,314000000,314000000,1.16,1.15,0.35,851000000,-44000000,-486000000,296000000,1311000000,210000000,94.9,106.87,82.93,0.2765,0.0808,18.68,5,22.15,20.42,0.2694,0.8621,0.2918,0.0917,0.88,2.4,1.4076
2015-09-30,269269200,269269200,1,17574000000,7292000000,12378000000,4770000000,5111000000,85000000,0,5867000000,4250000000,3872000000,433000000,433000000,1.6,1.59,0.36,800000000,-243000000,-226000000,308000000,1015000000,123000000,101.34,118.27,84.4,0.2288,0.067,18.98,5.31,25.18,20.07,0.3205,0.8315,0.2908,0.0766,0.88,2.51,1.5287
2015-06-30,270721376,270721376,1,17596000000,7374000000,12340000000,4825000000,5171000000,85000000,0,5881000000,4222000000,4100000000,337000000,337000000,1.24,1.23,0.36,615000000,-143000000,-500000000,-28000000,707000000,85000000,113.91,117.48,110.33,0.2066,0.0639,19.1,6.1,27.32,19.71,0.3339,0.8165,0.2939,0.0723,0.88,1.96,1.5283
2015-03-31,135925956,271851912,2,17368000000,7084000000,12210000000,4773000000,5078000000,80000000,0,5818000000,4023000000,3662000000,322000000,322000000,2.36,2.34,0.67,-429000000,35000000,458000000,49000000,735000000,58000000,114.43,118.95,109.91,0.2056,0.067,18.68,6.01,15.29,19.35,0.3154,0.7922,0.2924,0.0755,0.89,-1.79,1.4842
2014-12-31,136050193,272100386,2,17583000000,6850000000,12318000000,4876000000,5180000000,85000000,0,6212000000,3910000000,3707000000,83000000,83000000,0.61,0.59,0.67,491000000,-2077000000,-153000000,-1782000000,686000000,292000000,101.31,116.83,85.78,0.3574,0.1217,19.04,4.54,12.53,19.02,0.1712,0.7548,0.2946,0.1368,0.89,0.73,1.4048
2014-09-30,137235051,274470102,2,17087000000,8898000000,10882000000,4896000000,6121000000,84000000,0,4172000000,2954000000,3935000000,371000000,371000000,2.69,2.66,0.67,636000000,198000000,-270000000,482000000,2468000000,72000000,102.01,105.83,98.19,0.3906,0.135,22.3,4.51,13.54,18.68,0.1554,0.4826,0.3582,0.148,0.91,2.05,1.8174
