"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,53334512,53334512,1,14522054000,1571448000,11914348000,2641149000,2607706000,0,0,529841000,7672279000,2244993000,75215000,75166000,1.43,1.43,0.54,559729000,-1031247000,502751000,30173000,92502000,1144386000,58.97,67.65,50.28,0.1159,0.0235,48.89,1.22,10.9,25.02,0.3605,2.9422,0.1796,0.0361,0.65,-10.96,0.595
2019-03-31,53300205,53300205,1,13948985000,1557785000,11382181000,2754579000,2566804000,0,0,531810000,6025679000,2180327000,45316000,45713000,0.86,0.86,0.54,485330000,-923244000,434288000,-5324000,62787000,1026819000,55.79,64.87,46.7,0.1022,0.022,48.16,1.02,10.77,24.48,0.3963,2.3475,0.184,0.033,0.67,-10.16,0.5655
2018-12-31,53116787,53116787,1,13051084000,1568391000,10140757000,2292321000,2910327000,0,0,534281000,5693646000,2258349000,108784000,108784000,2.07,2.07,0.54,422722000,-728302000,308591000,4859000,68111000,845666000,59.38,73.97,44.8,0.0955,0.022,54.79,1.08,3.9,23.94,0.4091,1.9564,0.223,0.0327,0.68,-7.96,0.6842
2018-09-30,53088113,53088113,1,12684305000,1464656000,9765907000,2182818000,2918398000,0,0,554390000,5423580000,2158061000,88751000,89185000,1.69,1.68,0.54,None,None,None,-13684000,63252000,772696000,75.44,79.95,70.92,0.2826,0.0671,54.97,1.41,5.15,23.4,0.1338,1.8584,0.2301,0.1,0.67,None,0.671
2018-06-30,53094736,53094736,1,12228866000,1367756000,9387463000,2018564000,2841403000,0,0,559964000,5237377000,2089338000,42258000,43361000,0.8,0.8,0.52,None,None,None,None,76305000,753630000,71.19,76.73,65.65,0.2909,0.0666,53.52,1.32,4.8,22.86,0.1335,1.8432,0.2324,0.1001,0.67,None,0.6776
2018-03-31,53094898,53094898,1,11736157000,1311521000,8877342000,1809280000,2858815000,0,0,421868000,4999770000,1903467000,33505000,33814000,0.64,0.63,0.52,314887000,-553044000,231822000,-2816000,79858000,661811000,79.87,90.26,69.48,0.3154,0.069,53.84,1.49,5.36,22.34,0.1267,1.7489,0.2436,0.1051,0.66,-6.53,0.7249
2017-12-31,52977548,52977548,1,11452231000,1322282000,8617215000,2012778000,2835016000,0,0,438434000,4583582000,1939693000,642970000,642970000,12.22,12.12,0.46,381795000,-404149000,36140000,13092000,78348000,507875000,80.94,85.77,76.11,0.344,0.0706,53.51,1.97,22.05,21.82,0.1209,1.6168,0.2476,0.1079,0.65,-2.38,0.6569
2017-09-30,52947715,52947715,1,11258974000,1252580000,9083910000,1230329000,2175064000,0,0,439501000,5205284000,1848529000,58623000,58691000,1.11,1.11,0.46,434496000,-346020000,-69296000,9893000,65256000,449012000,74.94,79.63,70.24,0.0933,0.0177,41.08,1.89,18.06,21.36,0.483,2.3932,0.1932,0.0276,0.64,-0.27,1.0181
2017-06-30,52983373,52983373,1,11124784000,1176688000,9018685000,1617364000,2106099000,0,0,433598000,4795992000,1793214000,50816000,51157000,0.96,0.96,0.44,400346000,-369041000,-15744000,17412000,55363000,490845000,71.08,79.63,62.52,0.1067,0.0201,39.75,1.83,15.55,20.9,0.4224,2.2772,0.1893,0.0318,0.63,-1.71,0.7275
2017-03-31,53560199,53560199,1,10973807000,1113340000,8894011000,1977799000,2079796000,0,0,434001000,4353110000,1748163000,38149000,38149000,0.72,0.71,0.44,331349000,-247130000,-106215000,-20850000,37951000,360447000,75.08,79.26,70.89,0.1184,0.0222,38.83,1.96,15.32,20.46,0.3777,2.093,0.1895,0.0355,0.63,-0.54,0.5629
2016-12-31,53464988,53464988,1,10902454000,1101557000,8850179000,1744069000,2052275000,0,0,435021000,4599864000,1729150000,48181000,48181000,0.9,0.89,0.44,416278000,-297249000,-130686000,-16193000,58801000,393370000,73.72,85.42,62.03,0.1276,0.0238,38.39,1.88,13.53,20.02,0.3461,2.2413,0.1882,0.0387,0.61,0.43,0.6316
2016-09-30,53468413,53468413,1,11108773000,1137559000,9011732000,2029851000,2097041000,0,0,437724000,4464495000,1724418000,84752000,84877000,1.6,1.59,0.44,422072000,-285248000,-124635000,9030000,74994000,390876000,64.67,69.78,59.57,0.1422,0.0262,39.22,1.69,11.65,19.58,0.3075,2.1289,0.1888,0.0432,0.61,0.58,0.5604
2016-06-30,53478452,53478452,1,11136127000,1126248000,9089029000,2018060000,2047098000,0,0,439896000,4586806000,1703744000,73750000,73807000,1.39,1.38,0.41,397663000,-394292000,5894000,9158000,65964000,540239000,64.44,71.9,56.98,0.1476,0.0269,38.28,1.69,11.19,19.14,0.2961,2.2406,0.1838,0.0444,0.61,-2.67,0.5581
2016-03-31,53703407,53703407,1,11054530000,1094546000,9009212000,1593540000,2045318000,0,0,442970000,4987217000,1629672000,55794000,56019000,1.05,1.04,0.41,365009000,-429044000,63505000,-4139000,56806000,573621000,55.74,66.36,45.12,0.1561,0.0283,38.09,1.5,9.76,18.73,0.2777,2.4384,0.185,0.0465,0.61,-3.88,0.6869
2015-12-31,53493748,53493748,1,10967809000,1098302000,8980698000,1680255000,1987111000,0,0,444327000,4883326000,1672743000,76074000,76074000,1.43,1.44,0.41,370452000,-453977000,66702000,-14442000,60945000,577996000,64.94,76.33,53.54,0.1595,0.0288,37.15,1.78,14.43,18.32,0.2726,2.4575,0.1812,0.0465,0.62,-3.88,0.6537
