"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-03-31,950343113,950343113,1,161197000000,42815000000,104692000000,58933000000,51724000000,4781000000,0,68624000000,34419000000,60308000000,3467000000,3467000000,3.62,3.56,0.9,3234000000,-1416000000,-272000000,1541000000,12407000000,562000000,253.5,272.49,234.51,0.2502,0.0815,54.43,4.7,20.8,15.96,0.2735,0.6654,0.3209,0.0545,1.49,2.81,0.7265
2018-12-31,959538515,959538515,1,152221000000,38692000000,95994000000,53209000000,51696000000,4531000000,0,68235000000,34581000000,58417000000,3040000000,3040000000,3.16,3.1,0.9,2396000000,-1140000000,-672000000,603000000,10866000000,558000000,259.88,287.94,231.81,0.2427,0.0781,53.88,5,20.4,15.06,0.2767,0.6689,0.3396,0.053,1.48,1.92,0.7272
2018-09-30,962034200,962034200,1,151087000000,38754000000,96722000000,56377000000,50010000000,4355000000,0,68201000000,32053000000,56556000000,3188000000,3188000000,3.31,3.24,0.9,941000000,-4547000000,-4480000000,-8105000000,10263000000,545000000,257.64,271.16,244.12,0.2595,0.0837,51.98,5.13,21.45,14.16,0.253,0.6409,0.331,0.0571,1.47,0.41,0.6874
2018-06-30,962473363,962473363,1,154611000000,46634000000,101989000000,62052000000,48293000000,4329000000,0,64951000000,32096000000,56086000000,2922000000,2922000000,3.04,2.98,0.9,4007000000,-2181000000,-1635000000,125000000,18368000000,483000000,235.68,256.73,214.63,0.2511,0.0805,50.18,4.76,20.76,13.26,0.2563,0.6646,0.3124,0.0555,1.45,3.66,0.7515
2018-03-31,960981242,960981242,1,155569000000,48353000000,103643000000,67667000000,47553000000,4373000000,0,65883000000,28206000000,55188000000,2836000000,2836000000,2.94,2.87,0.75,8369000000,-4517000000,2422000000,6262000000,18243000000,477000000,229.63,250.79,208.48,0.2442,0.0783,49.48,4.65,21.44,12.36,0.2583,0.5931,0.3057,0.054,1.45,8.21,0.7146
2017-12-31,967662919,967662919,1,139058000000,37084000000,87036000000,50463000000,47776000000,4246000000,0,63045000000,28835000000,52061000000,3617000000,3617000000,3.72,3.65,0.75,-2577000000,-2704000000,1016000000,-4288000000,11981000000,632000000,208.88,231.77,186,0.2371,0.0761,49.37,4.47,23.74,11.61,0.2633,0.6035,0.3436,0.0525,1.45,-3.32,0.7349
2017-09-30,969067449,969067449,1,140432000000,40921000000,90952000000,58088000000,45298000000,4182000000,0,61859000000,24723000000,50322000000,2485000000,2485000000,2.57,2.51,0.75,7546000000,-2239000000,-3645000000,1687000000,16269000000,466000000,192.31,200.76,183.86,0.2046,0.0641,46.74,4.31,23.11,10.86,0.3076,0.5458,0.3226,0.0439,1.46,7.31,0.7045
2017-06-30,966859926,966859926,1,138097000000,41239000000,91104000000,57121000000,43161000000,3832000000,0,60836000000,26197000000,50053000000,2284000000,2284000000,2.37,2.32,0.75,2171000000,-1367000000,-2337000000,-1560000000,14582000000,418000000,176.45,188.66,164.25,0.2015,0.0622,44.64,4.06,22.59,10.11,0.311,0.607,0.3125,0.0421,1.48,1.81,0.722
2017-03-31,963661565,963661565,1,137157000000,40989000000,91495000000,57543000000,41903000000,3759000000,0,60994000000,26154000000,48723000000,2172000000,2172000000,2.28,2.23,0.625,6456000000,-2289000000,1525000000,5712000000,16142000000,507000000,164.12,172.14,156.09,0.1966,0.0602,43.48,4.08,22.64,9.36,0.3156,0.6242,0.3055,0.0401,1.5,6.17,0.7123
2016-12-31,951165192,951165192,1,122810000000,33879000000,82621000000,49252000000,38274000000,1915000000,0,56125000000,25777000000,47535000000,1684000000,1684000000,1.77,1.74,0.63,-1409000000,-614000000,-351000000,-2366000000,10430000000,485000000,148.51,164,133.03,0.1903,0.058,40.24,3.75,21.94,8.73,0.3228,0.6735,0.3117,0.038,1.53,-1.99,0.6879
2016-09-30,951816220,951816220,1,123642000000,35768000000,84151000000,51096000000,37652000000,1839000000,0,55902000000,26022000000,46293000000,1968000000,1968000000,2.07,2.03,0.625,7203000000,-2328000000,-301000000,4579000000,12796000000,407000000,138.44,144.48,132.39,0.1833,0.0555,39.56,3.62,21.67,8.1,0.3268,0.6911,0.3045,0.0362,1.53,7.14,0.7
2016-06-30,952391411,952391411,1,119603000000,33298000000,81572000000,47376000000,36386000000,1645000000,0,55759000000,26834000000,46485000000,1754000000,1754000000,1.84,1.81,0.625,1683000000,-2232000000,-1861000000,-2379000000,8217000000,388000000,133.28,141.31,125.26,0.1786,0.0541,38.2,3.6,21.43,7.48,0.3273,0.7375,0.3042,0.0351,1.54,1.36,0.7028
2016-03-31,950804129,950804129,1,117855000000,33745000000,80964000000,46285000000,35169000000,1722000000,0,55155000000,27218000000,44527000000,1611000000,1611000000,1.69,1.67,0.5,2318000000,-4181000000,1502000000,-327000000,10596000000,425000000,119.31,131.1,107.51,0.1781,0.0561,36.99,3.36,19.85,6.85,0.3168,0.7739,0.2984,0.0362,1.55,1.99,0.7291
2015-12-31,950673998,950673998,1,111383000000,31639000000,75922000000,42898000000,33725000000,1736000000,0,52844000000,25460000000,43599000000,1218000000,1218000000,1.27,1.26,0.5,3511000000,-975000000,409000000,2940000000,10923000000,484000000,117.8,125.99,109.61,0.1765,0.058,35.47,3.39,18.67,6.35,0.3072,0.7549,0.3028,0.037,1.57,3.18,0.7375
2015-09-30,953108435,953108435,1,108272000000,29935000000,73579000000,39953000000,33122000000,1571000000,0,52085000000,26015000000,41489000000,1597000000,1597000000,1.68,1.65,0.5,2797000000,-14570000000,11951000000,96000000,7983000000,356000000,110.6,126.21,95,0.1872,0.065,34.75,3.19,17.58,5.85,0.274,0.7854,0.3059,0.0415,1.56,2.56,0.7493
2015-06-30,953562580,953562580,1,91423000000,27566000000,56788000000,35741000000,33020000000,1615000000,0,37470000000,15378000000,36263000000,1585000000,1585000000,1.67,1.64,0.5,1163000000,-1325000000,-617000000,-763000000,7887000000,343000000,117.62,124.11,111.12,0.1881,0.0692,34.63,3.51,19.38,5.35,0.2547,0.4657,0.3612,0.0442,1.57,0.86,0.7713
2015-03-31,951904261,951904261,1,89719000000,26774000000,56389000000,34978000000,31878000000,1452000000,0,36223000000,15577000000,35756000000,1413000000,1413000000,1.48,1.46,0.375,2269000000,-1525000000,496000000,1155000000,8650000000,373000000,111.11,123.76,98.46,0.1827,0.0684,33.49,3.27,19.46,4.85,0.2433,0.4886,0.3553,0.0441,1.55,1.99,0.7655
2014-12-31,953695161,953695161,1,86382000000,23556000000,52540000000,30623000000,32454000000,1388000000,0,36609000000,16007000000,33433000000,1510000000,1510000000,1.58,1.56,0.38,2429000000,-676000000,-1483000000,262000000,7495000000,326000000,92.36,104,80.72,0.1722,0.0657,34.03,2.72,16.61,4.48,0.2422,0.4932,0.3757,0.0431,1.53,2.21,0.7692
2014-09-30,959791117,959791117,1,85426000000,22963000000,51436000000,31130000000,32604000000,1386000000,0,35936000000,14592000000,32759000000,1602000000,1602000000,1.65,1.63,0.375,3200000000,-980000000,-1388000000,821000000,7233000000,405000000,83.79,88.85,78.74,0.17,0.0656,33.97,2.47,15.35,4.1,0.2304,0.4476,0.3817,0.0432,1.52,2.91,0.7376
2014-06-30,971624800,971624800,1,85466000000,22851000000,51228000000,30776000000,32935000000,1303000000,0,36253000000,14630000000,32574000000,1408000000,1408000000,1.44,1.42,0.375,1014000000,-275000000,-1849000000,-1102000000,6412000000,363000000,78.33,83.05,73.61,0.1698,0.0659,33.9,2.36,14.4,3.72,0.2176,0.4442,0.3854,0.0437,1.51,0.67,0.7425
2014-03-31,979860669,979860669,1,84622000000,22364000000,50805000000,30716000000,32549000000,1268000000,0,36017000000,14524000000,31708000000,1099000000,1099000000,1.12,1.1,0.28,1408000000,-603000000,-573000000,238000000,7514000000,353000000,76.44,83.32,69.57,0.1727,0.0673,33.22,2.35,13.9,3.35,0.2021,0.4462,0.3846,0.0447,1.51,1.08,0.7281
2013-12-31,989191844,989191844,1,81882000000,20380000000,48558000000,27881000000,32149000000,1175000000,0,35448000000,14891000000,31117000000,1427000000,1427000000,1.44,1.41,0.28,1068000000,-816000000,-1263000000,-1010000000,7276000000,321000000,71.13,75.54,66.72,0.1767,0.0688,32.5,2.24,13.45,3.07,0.1885,0.4632,0.3926,0.0459,1.5,0.76,0.731
2013-09-30,1006758191,1006758191,1,81863000000,21194000000,48717000000,27867000000,32016000000,1130000000,0,35770000000,14888000000,30624000000,1570000000,1570000000,1.56,1.53,0.28,3396000000,-1255000000,-1516000000,632000000,8286000000,361000000,70.27,75.88,64.65,0.1723,0.0668,31.8,2.28,13.36,2.79,0.1835,0.465,0.3911,0.0453,1.47,3.01,0.7605
2013-06-30,1016699724,1016699724,1,80201000000,20618000000,48051000000,26405000000,31381000000,769000000,0,35506000000,15543000000,30408000000,1436000000,1436000000,1.42,1.4,0.28,1474000000,-114000000,-3670000000,-2384000000,7654000000,156000000,61.6,66.19,57.01,0.1744,0.0687,30.87,1.98,12.01,2.5,0.172,0.4953,0.3913,0.0465,1.48,1.3,0.7808
2013-03-31,1020007037,1020007037,1,83126000000,22717000000,49181000000,27183000000,31757000000,2188000000,0,36119000000,15659000000,30340000000,1192000000,1192000000,1.17,1.16,0.2125,1053000000,-904000000,1503000000,1632000000,10038000000,323000000,54.81,58.26,51.36,0.174,0.069,31.13,1.8,10.38,2.22,0.1629,0.4931,0.382,0.0469,1.47,0.72,0.8357
2012-12-31,1024925324,1024925324,1,80885000000,21052000000,47586000000,27116000000,31178000000,2121000000,0,35968000000,14041000000,28769000000,1244000000,1244000000,1.22,1.2,0.21,1682000000,-4189000000,1997000000,-510000000,8406000000,284000000,54.69,58.29,51.09,0.1848,0.074,30.42,1.85,10.4,2.01,0.1485,0.4503,0.3855,0.05,1.48,1.36,0.7764
2012-09-30,1021492625,1021492625,1,71700000000,20331000000,41477000000,24853000000,30223000000,0,0,29388000000,11146000000,27302000000,1557000000,1557000000,1.52,1.5,0.2125,-298000000,-1057000000,-1307000000,-2662000000,8916000000,321000000,54.81,59.31,50.32,0.1898,0.0776,29.59,1.93,11.12,1.8,0.1394,0.3688,0.4215,0.0514,1.51,-0.61,0.8181
