"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2008-09-30,148394153,148394153,1,1402188000,768708000,1727757000,531954000,-356073000,30504000,0,83478000,900000000,484631000,125322000,125322000,0.85,0.84,0.63,159923000,-18760000,-159194000,-18031000,29501000,18463000,None,None,None,None,0.3689,-2.4,None,None,27.13,0.6974,None,None,0.2652,1.39,0.95,1.4451
2008-06-30,147547580,147547580,1,1416905000,769833000,1810460000,605103000,-423551000,29996000,0,83866000,900000000,506171000,139660000,139660000,0.95,0.94,0.63,130741000,-13640000,-120029000,-2928000,47532000,13611000,None,None,None,None,0.3688,-2.87,None,None,26.5,0.6876,None,None,0.2701,1.37,0.79,1.2722
2008-03-31,147837297,147837297,1,1435783000,788787000,1826872000,383612000,-419296000,28207000,0,84125000,1140000000,472714000,125334000,125334000,0.84,0.83,0.63,72784000,-12196000,-83825000,-23237000,50460000,12183000,None,None,None,None,0.3636,-2.84,None,None,25.87,0.6918,None,None,0.2722,1.34,0.41,2.0562
2007-12-31,149471457,149471457,1,1487078000,846274000,1779280000,400174000,-320202000,28000000,0,84525000,1090000000,532895000,139189000,139189000,0.9,0.89,0.6,128353000,-26996000,-153317000,-51960000,73697000,36898000,54.15,59.95,48.34,None,0.3453,-2.14,None,16.76,25.24,0.7212,None,None,0.2667,1.29,0.61,2.1148
2007-09-30,156650476,156650476,1,1492245000,859034000,1506260000,369681000,-41607000,27592000,0,91406000,840000000,479612000,133600000,133600000,0.85,0.84,0.6,201310000,-154130000,-226110000,-178930000,125657000,28677000,51.63,55.86,47.4,None,0.3466,-0.27,191.22,16.55,24.64,0.7276,None,None,0.2723,1.27,1.1,2.3237
2007-06-30,159068783,159068783,1,1505222000,1057981000,1462256000,332992000,42966000,0,0,0,840000000,491254000,139971000,139971000,0.88,0.87,0.6,141537000,-29573000,-159699000,-47735000,304587000,17663000,55.91,60.58,51.25,None,0.345,0.27,164.44,18.15,24.04,0.7455,19.5503,0.0285,0.2671,1.29,0.78,3.1772
2007-03-31,160168658,160168658,1,1542847000,1103752000,1489129000,361953000,53718000,0,0,0,840000000,447018000,107513000,107513000,0.67,0.67,0.6,100438000,117376000,-119885000,97929000,352322000,-125537000,57.86,61.17,54.55,None,0.3523,0.34,141.12,18.54,23.44,0.7459,15.6372,0.0348,0.2668,1.32,1.41,3.0494
2006-12-31,160623408,160623408,1,1440348000,998110000,1374522000,300077000,65826000,0,0,0,840000000,485721000,137203000,137203000,0.85,0.85,0.57,165979000,-12544000,-123871000,29564000,254393000,11845000,55.92,59.49,52.34,None,0.3726,0.41,103.56,17.75,22.84,0.7254,12.7609,0.0457,0.2733,1.36,0.96,3.3262
2006-09-30,160895784,160895784,1,1341283000,877743000,1253962000,218236000,87321000,0,0,0,840000000,458649000,118085000,118085000,0.74,0.73,0.57,147557000,-46821000,-105801000,-5065000,224829000,14107000,49.84,55.06,44.61,None,0.3826,0.54,108.35,15.48,22.27,0.7114,9.6197,0.0651,0.2785,1.37,0.83,4.022
2006-06-30,160825351,160825351,1,1323692000,864792000,1249994000,216965000,73698000,0,0,0,840000000,472900000,134655000,134655000,0.84,0.83,0.57,158543000,-6314000,-122407000,29822000,229894000,6107000,43.44,45.78,41.1,None,0.3934,0.46,124.11,13.53,21.7,0.689,11.3979,0.0557,0.2865,1.37,0.95,3.9859
2006-03-31,161394854,161394854,1,1325039000,858337000,1269008000,235136000,56031000,0,0,0,840000000,433641000,115913000,115913000,0.72,0.71,0.57,124777000,10616000,-137346000,-1953000,200072000,-1194000,40.55,43.14,37.96,None,0.3944,0.35,88.15,12.55,21.13,0.6842,14.9917,0.0423,0.2864,1.38,0.78,3.6504
