"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-03-31,308993608,308993608,1,30841776000,None,26915952000,None,3212959000,712865000,42666000,0,23185965000,1452834000,549309000,548475000,1.78,1.78,2.05,837347000,-113562000,-801318000,-77533000,436802000,216781000,175.03,186.44,163.63,0.7224,0.0861,10.26,16.62,22.18,75.55,1.0459,7.3135,0.1028,0.414,0.19,2.01,None
2018-12-31,308969608,308969608,1,30686223000,None,26659104000,None,3296681000,730438000,42748000,20098000,23305535000,1460742000,833193000,712796000,2.32,2.32,2,999630000,-27050000,-1153963000,-181383000,514335000,12711000,175.63,191.49,159.77,0.7282,0.0913,10.53,16.26,23.67,73.5,1.0028,7.1623,0.106,0.4307,0.18,3.19,None
2018-09-30,309304415,309304415,1,31079693000,None,26984255000,None,3383616000,711822000,42830000,0,23678264000,1409005000,642212000,556267000,1.8,1.8,2,914384000,-190670000,-742243000,-18529000,695718000,251283000,176.49,186.03,166.95,0.6664,0.0846,10.8,16.4,24.28,71.5,1.0536,7.0876,0.1075,0.408,0.18,2.14,None
2018-06-30,309217683,309217683,1,30843140000,None,26766511000,None,3371024000,705605000,42912000,0,23505002000,1388358000,631414000,547004000,1.77,1.77,1.95,993305000,104888000,-751153000,347040000,714247000,161918000,159.52,173.26,145.78,0.6401,0.0831,10.76,14.27,23.7,69.5,1.0473,7.0626,0.1079,0.4008,0.18,2.69,None
2018-03-31,309697894,309697894,1,31017860000,None,26782844000,None,3505906000,729110000,42994000,0,23647623000,1399814000,715524000,620654000,2,2,1.95,843477000,-123674000,-1834905000,-1115102000,367207000,172756000,160.15,173.02,147.28,0.5786,0.0769,11.18,14.09,25.58,67.55,1.1018,6.8288,0.1116,0.3733,0.18,2.17,None
2017-12-31,320336774,320336774,1,32257638000,None,27828394000,None,3686168000,743076000,43077000,20098000,24632463000,1427691000,659820000,571116000,1.85,1.85,1.85,874335000,-394623000,494192000,973904000,1482309000,224835000,163.03,172.35,153.71,0.5174,0.0717,11.37,13.91,28.65,65.6,1.1532,6.7614,0.1129,0.3511,0.18,2.03,None
2017-09-30,310860387,310860387,1,31032410000,None,26603072000,None,3685142000,744196000,43159000,0,23410357000,1403638000,592635000,513783000,1.65,1.65,1.8,909870000,-116734000,-773345000,19791000,508405000,168373000,159.81,167.12,152.51,0.4517,0.0658,11.72,13.49,28.28,63.75,1.2317,6.4279,0.1174,0.3193,0.18,2.39,None
2017-06-30,310842778,310842778,1,30965966000,None,26490428000,None,3726715000,748823000,43241000,0,23422685000,1361548000,441373000,381990000,1.23,1.23,1.75,1023890000,-74848000,-973828000,-24786000,488614000,170353000,163.16,176.17,150.15,0.4238,0.0653,11.85,12.53,27.8,61.95,1.2147,6.3589,0.119,0.3204,0.18,2.75,None
2017-03-31,312202210,312202210,1,30946093000,None,26050241000,None,4107267000,788585000,43323000,0,23149053000,1345763000,551075000,477736000,1.53,1.53,1.75,785693000,-175262000,-657090000,-46659000,513400000,148595000,175.82,188.1,163.55,0.419,0.0678,13.02,13.18,29.85,60.2,1.1436,5.6962,0.1313,0.3366,0.17,2.04,None
2016-12-31,319832215,319832215,1,31103578000,None,26005904000,None,4310448000,787226000,43405000,20098000,22977104000,1425966000,455602000,394431000,1.28,1.28,1.65,839920000,-207253000,-887355000,-254688000,560059000,221268000,189.7,206.29,173.11,0.4084,0.068,13.34,13,32.37,58.45,1.1136,5.3848,0.1372,0.3377,0.17,1.93,None
