"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-03-31,180546139,180546139,1,4116023000,None,2063057000,None,2049945000,3021000,715000000,66757000,1824164000,131022000,35790000,27407000,0.15,0.15,0.2,42263000,76460000,-120697000,-1977000,11673000,-51885000,12.33,13.89,10.77,0.1053,0.0416,7.39,1.44,28.02,55.42,1.0495,1.3665,0.3243,0.2741,0.13,0.52,None
2018-12-31,180448225,180448225,1,4206331000,None,2133329000,None,2070074000,2928000,525000000,77419000,1884405000,136576000,180847000,172464000,0.94,0.94,0.2,67338000,525979000,-592938000,377000,13650000,206811000,12.74,13.5,11.98,0.0438,0.0204,8.56,1.63,None,55.22,2.6372,1.2196,0.3673,0.1144,0.13,-0.77,None
2018-09-30,184675718,184675718,1,4620092000,None,2645101000,None,1970007000,4984000,525000000,88752000,2385002000,144095000,-8931000,-17313000,-0.09,-0.09,0.2,35714000,-34103000,-95135000,-93524000,13273000,27315000,14,14.93,13.06,-0.1548,-0.0448,7.82,1.2,None,55.02,None,1.6505,0.3128,None,0.12,0.05,None
2018-06-30,184657459,184657459,1,6704389000,None,4012051000,None,2687435000,4903000,525000000,149896000,3589749000,211516000,-3329000,-11712000,-0.07,-0.07,0.38,103993000,171529000,-234542000,40979000,106797000,-132675000,12.44,18.25,6.63,-0.1307,-0.0386,11.71,1.02,None,54.82,None,1.66,0.3225,None,0.12,1.28,None
2018-03-31,369277668,184638834,0.5,6910446000,None,4138123000,None,2767417000,4906000,525000000,167834000,3741520000,215068000,-54153000,-62536000,-0.17,-0.17,0.19,57762000,153534000,-240201000,-28907000,65817000,-100762000,15.89,18.26,13.52,-0.1094,-0.0322,12.14,1.24,None,54.44,None,1.6685,0.3245,None,0.12,0.86,None
2017-12-31,369149302,184574651,0.5,7170073000,None,4272635000,None,2890932000,6506000,525000000,182407000,3849312000,217556000,-218038000,-226421000,-0.62,-0.62,0.19,108174000,208549000,-242092000,74630000,94724000,-143927000,16.53,18.54,14.52,-0.1029,-0.031,12.82,1.15,None,54.06,None,1.627,0.33,None,0.12,1.37,None
2017-09-30,368464703,184232351,0.5,7640697000,None,4451681000,None,3180093000,8923000,525000000,199486000,4017531000,227424000,983000,-7400000,-0.02,-0.02,0.19,93091000,141867000,-690397000,-455442000,20094000,-120906000,19.72,21.72,17.72,-0.0058,0.0013,14.41,1.33,None,53.68,None,1.5131,0.3475,None,0.12,1.16,None
2017-06-30,367802147,183901073,0.5,8270038000,None,5011822000,None,3249514000,8702000,525000000,216602000,4566666000,236187000,29611000,23212000,0.06,0.06,0.19,117235000,147627000,144369000,409234000,475536000,-158973000,21.12,26,16.24,-0.0255,-0.0062,14.82,1.4,None,53.3,None,1.6761,0.3294,None,0.12,1.5,None
2017-03-31,367076675,183538337,0.5,8092966000,None,4965719000,None,3118701000,8546000,350000000,236372000,4520926000,240421000,-54241000,-59835000,-0.16,-0.16,0.19,91907000,-19435000,-45396000,27077000,66302000,996000,27.93,31.12,24.74,-0.0202,-0.0047,15.09,1.77,139.65,52.92,None,1.6329,0.3421,None,0.12,0.5,None
2016-12-31,366541648,183270824,0.5,8197518000,None,4951506000,None,3237515000,8497000,350000000,241598000,4493968000,240261000,33741000,28148000,0.07,0.07,0.19,112934000,439214000,-542375000,9772000,30430000,-433724000,31.99,34.64,29.34,0.0116,0.0069,15.76,1.79,61.52,52.54,7.391,1.5563,0.3522,0.0374,0.12,2.98,None
