"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-03-31,167518691,167518691,1,11017604000,None,4614831000,None,6350695000,52078000,0,314143000,3683738000,286257000,90446000,90446000,0.54,0.54,0.585,131364000,47001000,-180771000,-2406000,42784000,-25632000,62.41,68.33,56.5,0.0445,0.0259,37.91,1.63,42.75,47.39,1.324,0.5801,0.5764,0.2538,0.1,0.94,None
2018-12-31,167506148,167506148,1,10944663000,None,4494495000,None,6397970000,52198000,0,701212000,3715212000,284560000,77287000,78904000,0.47,0.46,0.56,145572000,41157000,-186025000,704000,45190000,-47884000,60.8,66.09,55.5,0.0383,0.0224,38.2,1.58,40.81,46.81,1.5089,0.5807,0.5846,0.2222,0.1,1.15,None
2018-09-30,169443126,169443126,1,11057030000,None,4504787000,None,6512094000,40149000,0,318710000,3717208000,278310000,70534000,69722000,0.41,0.41,0.63,163849000,46730000,-209333000,1246000,44486000,-56943000,63.56,66.86,60.27,0.0388,0.0073,38.43,1.65,44.45,46.25,1.8137,0.5708,0.589,0.2319,0.1,1.3,None
2018-06-30,169435706,169435706,1,11181730000,None,4612942000,None,6528100000,40688000,0,320639000,3831500000,281412000,47841000,47841000,0.28,0.28,0.48,151038000,-86705000,-114729000,-50396000,43240000,97050000,59.15,62.92,55.38,0.0372,0.0066,38.53,1.53,41.36,45.62,1.4529,0.5869,0.5838,0.2261,0.1,0.32,None
2018-03-31,169410491,169410491,1,11233856000,None,4628475000,None,6564301000,41080000,0,330716000,3840268000,276693000,53465000,52660000,0.31,0.31,0.555,149868000,-107206000,1593000,44255000,93636000,68812000,62.33,69.78,54.87,0.0372,0.0067,38.75,1.59,72.48,45.14,1.4856,0.585,0.5843,0.2309,0.1,0.48,None
2017-12-31,170794466,170794466,1,11145717000,None,4412663000,None,6692052000,41002000,0,810710000,3594977000,264749000,-90938000,85138000,0.49,0.49,1.06,127289000,-149331000,43869000,21827000,45370000,136367000,65.91,70.64,61.19,0.0241,0,39.18,1.7,72.43,44.58,2.2378,0.5372,0.6004,0.1625,0.09,-0.05,None
2017-09-30,170110464,170110464,1,11118745000,None,4482061000,None,6595462000,41222000,0,0,3522130000,262141000,62813000,59666000,0.35,0.35,0,168015000,-88880000,-152858000,-73723000,23543000,82221000,64.23,67.67,60.8,0.0236,0.0163,38.77,1.65,105.3,43.52,1.7543,0.534,0.5932,0.1486,0.09,0.5,None
2017-06-30,170104317,170104317,1,11192344000,None,4458309000,None,6692286000,41749000,75000000,0,3508026000,261305000,49493000,48368000,0.28,0.28,0.53,143119000,-79823000,-2885000,60411000,97266000,-567037000,63.85,69.07,58.63,0.0172,0.013,38.9,1.63,93.9,43.52,3.6884,0.5301,0.5912,0.0991,0.1,4.17,None
2017-03-31,170077581,170077581,1,11135972000,None,4371469000,None,6731349000,33154000,75000000,0,3407226000,196131000,-21367000,-33223000,-0.26,-0.26,0.51,32723000,-689946000,680822000,23599000,36855000,713712000,66.97,72.05,61.9,0.0193,0.0151,39.14,3.09,46.83,42.99,3.8812,0.5119,0.5977,0.095,0.11,-4,None
2016-12-31,104704642,104704642,1,4488906000,None,1864404000,None,2591301000,33201000,325000000,118831000,1642420000,159563000,63202000,55868000,0.54,0.54,0.5,72027000,-55087000,-44586000,-27646000,13256000,38231000,71.2,77.25,65.16,0.0713,0.0381,21.64,3.32,65.93,42.48,1.4295,0.7247,0.5049,0.2342,0.14,0.32,None
