"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,445256904,445256904,1,405761000000,None,356380000000,None,49340000000,41000000,500000,9221000000,69025000000,4439000000,1374000000,1374000000,2.89,2.88,0.95,2243000000,-11460000000,9571000000,354000000,5416000000,0,130.96,138.08,123.84,0.1072,0.0138,110.81,1.22,12.03,47.39,0.3335,1.399,0.1216,0.2962,0.04,5.04,None
2019-03-31,451437916,451437916,1,392837000000,None,344262000000,None,48536000000,39000000,500000,9218000000,59860000000,4286000000,1271000000,1192000000,2.62,2.61,0.95,1401000000,-6023000000,4076000000,-546000000,5062000000,0,123.67,132.5,114.85,0.1067,0.014,107.51,1.18,11.55,46.44,0.3246,1.2333,0.1236,0.2931,0.05,3.1,None
2018-12-31,453612522,453612522,1,382315000000,None,334545000000,None,47728000000,42000000,0,9218000000,205000000,4340000000,1351000000,1276000000,2.76,2.74,0.95,2137000000,-2315000000,538000000,360000000,5608000000,0,124.6,140.76,108.45,0.1069,0.014,105.22,1.22,10.27,45.49,0.3114,0.0043,0.1248,0.2942,0.05,4.71,None
2018-09-30,461424528,461424528,1,380080000000,None,332978000000,None,47058000000,44000000,0,9218000000,57955000000,4357000000,1400000000,1319000000,2.84,2.82,0.95,1164000000,805000000,-2146000000,-177000000,5248000000,0,140.37,147.23,133.5,0.1227,0.016,101.98,1.39,12.24,44.54,0.2582,1.2316,0.1238,0.3389,0.04,2.52,None
2018-06-30,464302343,464302343,1,380711000000,None,333736000000,None,46904000000,71000000,0,9218000000,59222000000,4324000000,1356000000,1285000000,2.74,2.72,0.75,1617000000,-1209000000,368000000,776000000,5425000000,0,144.59,154.58,134.59,0.1173,0.0153,101.02,1.45,13.33,43.59,0.2563,1.2626,0.1232,0.3273,0.04,3.48,None
2018-03-31,469498755,469498755,1,379161000000,None,332126000000,None,46969000000,66000000,0,9218000000,58039000000,4111000000,1239000000,1160000000,2.45,2.43,0.75,2922000000,-1250000000,-2272000000,-600000000,4649000000,0,153.76,163.59,143.94,0.1122,0.0147,100.04,1.53,14.81,42.84,0.2528,1.2357,0.1239,0.3169,0.04,6.22,None
2017-12-31,471590384,471590384,1,380768000000,None,333183000000,None,47513000000,72000000,0,9173000000,205000000,4260000000,2091000000,2015000000,4.23,4.16,0.75,873000000,-5400000000,5040000000,513000000,5249000000,0,138.87,147.28,130.46,0.1088,0.0144,100.75,1.42,16.98,42.09,0.2454,0.0043,0.1248,0.3094,0.04,1.85,None
2017-09-30,475801081,475801081,1,375191000000,None,328739000000,None,46388000000,64000000,0,9163000000,57564000000,4125000000,1126000000,1045000000,2.18,2.16,0.75,2542000000,-4782000000,1937000000,-303000000,4736000000,0,127.75,135.73,119.77,0.0873,0.0115,97.49,1.33,16.25,41.34,0.2876,1.2409,0.1236,0.2517,0.04,5.34,None
2017-06-30,479206546,479206546,1,372190000000,None,326005000000,None,46084000000,101000000,0,9163000000,56406000000,4060000000,1097000000,1026000000,2.12,2.1,0.55,675000000,806000000,-1445000000,36000000,5039000000,0,121.85,128.25,115.45,0.0848,0.0112,96.17,1.29,16.08,40.59,0.274,1.224,0.1238,0.2483,0.04,1.41,None
2017-03-31,483901441,483901441,1,370944000000,None,325041000000,None,45754000000,149000000,0,9103000000,55062000000,3884000000,1074000000,967000000,1.99,1.96,0.55,1609000000,-5639000000,4154000000,124000000,5003000000,0,122.75,131.83,113.66,0.0827,0.011,94.55,1.31,16.82,40.04,0.2785,1.2034,0.1233,0.2455,0.04,3.33,None
