"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2018-11-03,109236080,109236080,1,6677000000,3795000000,11988000000,3448000000,-5311000000,0,0,1130000000,1779000000,2742000000,-950000000,-950000000,-8.72,-8.72,0,-87000000,67000000,386000000,366000000,807000000,13000000,1.06,2.01,0.12,None,-0.2415,-48.62,None,None,0,None,None,None,None,1.87,-0.92,1.1006
2018-08-04,108992750,108992750,1,6937000000,3868000000,11339000000,4277000000,-4402000000,0,0,1359000000,3504000000,3182000000,-508000000,-508000000,-4.68,-4.68,0,114000000,140000000,-279000000,-25000000,441000000,182000000,2.92,4.08,1.76,None,-0.1763,-40.39,None,None,0,None,None,None,None,1.9,-0.62,0.9044
2018-05-05,108311922,108311922,1,7283000000,3954000000,11396000000,4921000000,-4113000000,0,0,1429000000,3043000000,2891000000,-424000000,-424000000,-3.93,-3.93,0,-1150000000,150000000,1130000000,130000000,466000000,-150000000,2.79,3.59,1.99,None,-0.1352,-37.97,None,None,0,None,None,None,None,1.97,-9.23,0.8035
2018-02-03,107957410,107957410,1,7262000000,3812000000,10985000000,4915000000,-3723000000,0,0,1437000000,2249000000,4376000000,182000000,182000000,1.68,1.68,0,59000000,221000000,-298000000,-18000000,336000000,889000000,3.86,5.4,2.31,None,-0.0466,-34.49,None,None,0,None,None,None,None,2.03,-7.69,0.7756
2017-10-28,107613718,107613718,1,8193000000,4531000000,12200000000,5643000000,-4007000000,0,0,1513000000,2032000000,3660000000,-558000000,-558000000,-5.19,-5.19,0,-763000000,280000000,395000000,-88000000,354000000,-192000000,7.56,9.63,5.48,None,-0.134,-37.24,None,None,0,None,None,None,None,2.1,-5.31,0.8029
2017-07-29,107445403,107445403,1,8351000000,4563000000,12002000000,4960000000,-3651000000,0,0,1518000000,2405000000,4365000000,-251000000,-251000000,-2.34,-2.34,0,-258000000,650000000,-214000000,178000000,442000000,-446000000,8.85,11.49,6.2,None,-0.1447,-33.98,None,None,0,None,None,None,None,2.1,1.75,0.92
2017-04-29,107265571,107265571,1,9071000000,4938000000,12598000000,4811000000,-3527000000,0,0,1520000000,3146000000,4301000000,244000000,244000000,2.28,2.28,0,-880000000,743000000,115000000,-22000000,264000000,-171000000,9.91,14.32,5.5,None,-0.1509,-32.88,None,None,0,None,None,None,None,2.11,-6.61,1.0264
2017-01-28,107151038,107151038,1,9362000000,4996000000,13186000000,4681000000,-3824000000,0,0,1790000000,3573000000,6052000000,-607000000,-607000000,-5.68,-5.68,0,27000000,85000000,-84000000,28000000,286000000,27000000,10.46,13.84,7.08,None,-0.2114,-35.69,None,None,0,None,None,None,None,2.11,0,1.0673
2016-10-29,107033252,107033252,1,10865000000,5966000000,14240000000,5730000000,-3380000000,5000000,0,2173000000,3087000000,5029000000,-748000000,-748000000,-6.99,-6.99,0,-768000000,20000000,730000000,-18000000,258000000,40000000,14.34,18.18,10.5,None,-0.1995,-31.58,None,None,0,None,None,None,None,2.13,-7.55,1.0412
2016-07-30,106922970,106922970,1,10614000000,5625000000,13307000000,4953000000,-2698000000,5000000,0,2175000000,2837000000,5663000000,-395000000,-395000000,-3.7,-3.7,0,82000000,141000000,-233000000,-10000000,276000000,35000000,13.54,16.55,10.52,None,-0.1656,-25.23,None,None,0,None,None,None,None,2.1,0.44,1.1357
2016-04-30,106831128,106831128,1,11175000000,6120000000,13535000000,4594000000,-2367000000,7000000,0,2176000000,3312000000,5394000000,-471000000,-471000000,-4.41,-4.41,0,-722000000,-2000000,772000000,48000000,286000000,40000000,16.59,19.12,14.05,None,-0.107,-22.16,None,None,0,None,None,None,None,2.04,-7.13,1.3322
2016-01-30,106767902,106767902,1,11337000000,6045000000,13293000000,5438000000,-1963000000,7000000,0,2178000000,2108000000,7303000000,-580000000,-580000000,-5.42,-5.42,0,-113000000,-37000000,94000000,-56000000,238000000,59000000,20.75,25.24,16.27,None,-0.0893,-18.39,None,None,0,None,None,None,None,1.99,-1.61,1.1116
2015-10-31,106689188,106689188,1,12769000000,7219000000,14062000000,6518000000,-1300000000,7000000,0,2359000000,2124000000,5750000000,-454000000,-454000000,-4.26,-4.26,0,-1222000000,-36000000,-267000000,-1525000000,294000000,66000000,23.7,28.31,19.08,None,-0.054,-12.18,None,None,0,None,None,None,None,1.98,-12.07,1.1075
2015-08-01,106639657,106639657,1,13186000000,7577000000,14092000000,5485000000,-912000000,6000000,0,2360000000,3068000000,6211000000,208000000,208000000,1.95,1.84,0,-297000000,2528000000,-698000000,1533000000,1819000000,42000000,32.79,44.72,20.86,None,-0.0585,-8.55,None,None,0,None,None,None,None,2,-3.18,1.3814
2015-05-02,106602160,106602160,1,13290000000,6063000000,14472000000,6039000000,-1188000000,6000000,0,2363000000,3101000000,5882000000,-303000000,-303000000,-2.85,-2.85,0,-535000000,64000000,507000000,36000000,286000000,44000000,38.79,46.23,31.35,None,-0.109,-11.14,None,None,0,None,None,None,None,2.01,-5.43,1.004
2015-01-31,106554467,106554467,1,13209000000,5863000000,14154000000,6076000000,-951000000,6000000,0,2366000000,3110000000,8099000000,-159000000,-159000000,-1.49,-1.49,0,555000000,251000000,-882000000,-76000000,250000000,68000000,39.48,48.25,30.7,None,-0.109,-8.93,34.94,None,0,None,None,None,None,2.02,4.57,0.9649
2014-11-01,106507702,106507702,1,15169000000,7591000000,15043000000,8414000000,120000000,6000000,0,2373000000,2769000000,7207000000,-548000000,-548000000,-5.15,-5.15,0,-1195000000,38000000,664000000,-503000000,326000000,76000000,32.44,40.78,24.1,None,-0.1126,1.13,6.74,None,0,None,23.075,0.0079,None,2.02,-11.93,0.9022
2014-08-02,106472251,106472251,1,16438000000,8157000000,15519000000,8178000000,512000000,407000000,0,2571000000,2815000000,8013000000,-573000000,-573000000,-5.39,-5.39,0,-187000000,31000000,152000000,-2000000,829000000,54000000,39.94,45,34.88,None,-0.104,4.81,4.04,None,0,None,5.498,0.0311,None,1.94,-2.26,0.9974
2014-05-03,106439687,106439687,1,16930000000,8527000000,15468000000,8012000000,1052000000,410000000,0,2581000000,2821000000,7879000000,-402000000,-402000000,-3.79,-3.79,0,-560000000,7000000,351000000,-197000000,831000000,72000000,41.16,51.06,31.26,-0.8473,-0.0797,9.88,2.52,None,0,None,2.6816,0.0621,None,1.91,-5.94,1.0643
2014-02-01,106443237,106443237,1,18261000000,8959000000,16078000000,8185000000,1739000000,444000000,0,3229000000,2834000000,10593000000,-358000000,-358000000,-3.38,-3.38,0,563000000,564000000,-670000000,429000000,1028000000,128000000,50.86,67.5,34.21,-0.643,-0.0708,16.34,2.89,None,0,None,1.6297,0.0952,None,1.88,4.09,1.0946
2013-11-02,106451439,106451439,1,20209000000,10528000000,17882000000,9675000000,1874000000,453000000,0,3237000000,2862000000,8272000000,-534000000,-534000000,-5.03,-5.03,0,-957000000,-70000000,954000000,-72000000,599000000,85000000,52.44,66,38.88,-0.6294,-0.0765,17.6,2.37,None,0,None,1.5272,0.0927,None,1.94,-9.79,1.0882
