"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,208630912,208630912,1,65843700000,None,56390600000,None,9453100000,0,0,350100000,3341200000,3016700000,281200000,281200000,1.33,1.33,0.26,425900000,-642000000,214800000,-1300000,60800000,36800000,34.69,38,31.38,0.0591,0.0083,45.31,0.81,14.16,11.83,0.4217,0.3535,0.1436,0.0446,0.19,1.87,None
2019-03-31,211880640,211880640,1,63921700000,None,54861200000,None,9060500000,0,0,351000000,2958700000,2987600000,280900000,280900000,1.31,1.31,0.26,516800000,-365200000,-183500000,-31900000,62100000,28100000,33.51,38.29,28.73,0.0596,0.0085,42.76,0.83,14.14,11.57,0.4108,0.3265,0.1417,0.0454,0.19,2.31,None
2018-12-31,214625710,214625710,1,61875600000,None,53253800000,None,8621800000,0,0,350300000,2971300000,2880800000,249100000,249100000,1.15,1.15,0.26,453000000,-342700000,-230500000,-120200000,94000000,48500000,33.7,40.63,26.77,0.058,0.0084,40.17,0.87,14.04,11.31,0.4086,0.3446,0.1393,0.0451,0.19,1.88,None
2018-09-30,218748493,218748493,1,62249800000,None,53731600000,None,8518200000,0,0,346000000,2983500000,2927800000,-284700000,-284700000,-1.3,-1.3,0.26,387300000,14200000,-286800000,114700000,214200000,36000000,37.92,41.28,34.57,0.0584,0.0086,38.94,0.88,7.87,11.05,0.3861,0.3503,0.1368,0.0468,0.18,1.61,None
2018-06-30,218705296,218705296,1,62366600000,None,52920200000,None,9446400000,0,0,346500000,2997700000,2890300000,285500000,285500000,1.29,1.29,0.23,396300000,-720900000,115200000,-209400000,99500000,30500000,42.74,49.33,36.15,0.1136,0.017,43.19,1,9.29,10.79,0.1889,0.3173,0.1515,0.0942,0.18,1.67,None
2018-03-31,221194578,221194578,1,63012300000,None,53512800000,None,9499500000,0,0,348900000,2721900000,2899600000,273500000,273500000,1.23,1.23,0.23,299900000,119300000,-187700000,231500000,308900000,29100000,52.72,58.73,46.7,0.1097,0.0163,42.95,1.22,12.06,10.56,0.1913,0.2865,0.1508,0.0912,0.18,1.22,None
2017-12-31,221261100,221261100,1,64013100000,None,54438200000,None,9574900000,0,0,338600000,2738400000,2839200000,266900000,266900000,1.19,1.18,0.23,283400000,-106700000,-169400000,7300000,77400000,40600000,54.24,57.55,50.94,0.1062,0.0157,43.27,1.29,12.76,10.33,0.1944,0.286,0.1496,0.0881,0.18,1.1,None
2017-09-30,224389084,224389084,1,63805700000,None,54357100000,None,9448600000,0,0,338200000,2754100000,2819100000,252300000,252300000,1.12,1.12,0.23,224000000,-101500000,-169400000,-46900000,70100000,16900000,48.79,51.5,46.08,0.1059,0.0155,42.11,1.18,11.79,10.1,0.193,0.2915,0.1481,0.0867,0.18,0.92,None
2017-06-30,225682585,225682585,1,63381600000,None,54065000000,None,9316600000,0,0,337100000,2968400000,2822000000,245100000,245100000,1.08,1.07,0.2,334000000,-152000000,-172000000,10000000,117000000,20500000,45.75,47.96,43.55,0.1044,0.0152,41.28,1.15,11.24,9.87,0.186,0.3186,0.147,0.0857,0.18,1.39,None
2017-03-31,228213888,228213888,1,62524700000,None,53417300000,None,9107400000,0,0,335700000,2984600000,2806500000,229900000,229900000,1,1,0.2,308000000,-124400000,-177000000,6600000,107000000,27300000,46.92,50.27,43.58,0.1039,0.0151,39.91,1.2,11.88,9.67,0.1895,0.3277,0.1457,0.0854,0.18,1.23,None
