"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,180029106,180029106,1,7674000000,2258000000,4768000000,1537000000,2894000000,12000000,0,4210000000,2051000000,1345000000,139000000,139000000,0.77,0.77,0.24,123000000,-69000000,54000000,108000000,383000000,60000000,78.89,84.41,73.38,0.207,0.0772,16.08,5.08,26.12,4.6,0.2824,0.7087,0.3771,0.109,0.71,0.35,1.4691
2019-03-31,179933009,179933009,1,7468000000,2081000000,4660000000,1441000000,2796000000,12000000,0,4207000000,2044000000,1237000000,79000000,79000000,0.44,0.43,0.24,83000000,-77000000,-29000000,-21000000,275000000,69000000,71.69,79.61,63.78,0.2053,0.0751,15.54,4.65,23.74,4.36,0.2848,0.731,0.3744,0.105,0.71,0.08,1.4441
2018-12-31,179552698,179552698,1,7222000000,2094000000,4440000000,1389000000,2768000000,14000000,0,4208000000,2051000000,1386000000,225000000,225000000,1.24,1.23,0.21,198000000,-64000000,-235000000,-108000000,296000000,-171000000,70.86,81.08,60.65,0.2104,0.0754,15.42,4.87,32.65,4.12,0.275,0.741,0.3833,0.1054,0.72,2.06,1.5076
2018-09-30,179716050,179716050,1,7326000000,2204000000,4695000000,1483000000,2617000000,14000000,0,4267000000,2189000000,1287000000,130000000,130000000,0.73,0.72,0.21,187000000,-42000000,-57000000,83000000,404000000,60000000,74.3,82.44,66.15,0.1553,0.0549,14.56,5.31,36.6,3.91,0.3687,0.8365,0.3572,0.0775,0.71,0.71,1.4862
2018-06-30,179617701,179617701,1,7232000000,2106000000,4703000000,1477000000,2513000000,16000000,0,4265000000,2179000000,1317000000,115000000,115000000,0.64,0.64,0.21,138000000,-46000000,-50000000,24000000,321000000,50000000,72.67,79.79,65.55,0.1477,0.0524,13.99,5.15,37.46,3.7,0.379,0.8671,0.3475,0.0739,0.71,0.49,1.4259
2018-03-31,179921349,179921349,1,7350000000,2066000000,4793000000,1460000000,2541000000,16000000,0,4385000000,2228000000,1217000000,79000000,79000000,0.44,0.43,0.21,63000000,-491000000,302000000,-117000000,297000000,61000000,73.66,79.83,67.5,0.1434,0.0511,14.12,5.3,40.47,3.49,0.3808,0.8768,0.3457,0.0729,0.7,0.01,1.4151
2017-12-31,179893045,179893045,1,6860000000,2071000000,4341000000,1100000000,2503000000,16000000,0,3936000000,2200000000,1277000000,71000000,71000000,0.4,0.38,0.18,307000000,-59000000,-122000000,131000000,414000000,50000000,66.06,69.88,62.24,0.1382,0.0493,13.91,4.82,38.41,3.28,0.3909,0.8789,0.3649,0.0703,0.7,1.43,1.8827
2017-09-30,179599998,179599998,1,6783000000,1995000000,4303000000,1136000000,2463000000,17000000,0,3915000000,2189000000,1195000000,105000000,105000000,0.58,0.58,0.18,228000000,-53000000,-184000000,-5000000,283000000,42000000,59.44,64.8,54.08,0.1338,0.0468,13.71,4.51,38.35,3.1,0.3997,0.8888,0.3631,0.0568,0.82,1.04,1.7562
2017-06-30,179568474,179568474,1,6707000000,1961000000,4325000000,1200000000,2365000000,17000000,0,3901000000,2168000000,1164000000,99000000,99000000,0.55,0.55,0.18,99000000,-31000000,-74000000,1000000,288000000,34000000,52.25,55.68,48.81,0.1231,0.0454,13.17,4.17,37.59,2.92,0.4294,0.9167,0.3526,0.0539,0.84,0.36,1.6342
2017-03-31,179716416,179716416,1,6527000000,1863000000,4259000000,1191000000,2251000000,17000000,0,3848000000,2126000000,1071000000,56000000,56000000,0.31,0.31,0.18,52000000,-38000000,-41000000,-21000000,287000000,43000000,48.66,50.66,46.67,0.1131,0.0445,12.53,3.99,33.56,2.74,0.4593,0.9445,0.3449,0.0626,0.71,0.05,1.5642
2016-12-31,179471405,179471405,1,6474000000,1839000000,4267000000,1238000000,2190000000,17000000,0,3833000000,2108000000,2026000000,50000000,50000000,0.28,0.28,0.15,223000000,-1731000000,1184000000,-351000000,308000000,33000000,50.3,54.99,45.6,0.1189,0.0489,12.2,4.05,27.94,2.56,0.4238,0.9626,0.3383,0.0689,0.71,1.06,1.4855
