"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-04-30,113742653,113742653,1,16711300000,1625200000,8740800000,2341500000,7970500000,0,0,13029700000,4686300000,1902100000,71500000,71500000,0.62,0.62,0.85,274200000,-101400000,-274600000,-105200000,101300000,92000000,111.31,123.07,99.54,0.0644,0.0301,70.07,1.58,20.13,41.47,0.7518,0.588,0.477,0.0656,0.46,1.6,0.6941
2019-01-31,113746566,113746566,1,16927600000,1726200000,8906000000,1816400000,8021600000,0,0,13197900000,5285800000,2011900000,121400000,121400000,1.07,1.07,0.85,421100000,-103900000,-282600000,35300000,206500000,87600000,103.38,115.45,91.32,0.0789,0.0376,70.52,1.46,8.78,40.62,0.6021,0.6589,0.4739,0.0815,0.46,2.93,0.9503
2018-10-31,113758133,113758133,1,17174200000,1787200000,9144200000,1434500000,8030000000,0,0,13400200000,5885100000,2021500000,188500000,188500000,1.66,1.66,0.85,202900000,312600000,-534300000,-20800000,171200000,77800000,111.09,121.28,100.91,0.1692,0.082,70.59,1.59,9.39,39.77,0.2768,0.7329,0.4676,0.1759,0.47,1.1,1.2459
2018-07-31,113737560,113737560,1,17513000000,1805800000,9582200000,1544000000,7930800000,0,0,13717000000,6184900000,1902500000,133000000,133000000,1.17,1.17,0.85,243000000,-2031500000,1790500000,-600000,192000000,101300000,106.03,115.92,96.13,0.1754,0.0843,69.73,1.53,9,38.92,0.2695,0.7799,0.4529,0.1791,0.47,1.25,1.1696
2018-04-30,113535111,113535111,1,15301200000,1555000000,7410100000,1033800000,7891100000,0,0,11858700000,4688000000,1781300000,185900000,185900000,1.64,1.63,0.78,314400000,-105800000,-196800000,6400000,192600000,107100000,123.27,133.38,113.16,0.1805,0.0864,69.5,1.79,11.1,38.07,0.2647,0.5941,0.5157,0.1819,0.47,1.83,1.5042
2018-01-31,113599142,113599142,1,15329200000,1609900000,7525000000,1089900000,7804200000,0,0,11920200000,4688500000,1903300000,831300000,831300000,7.32,7.32,0.78,469000000,-65500000,-404000000,5900000,186200000,71400000,116.16,132.76,99.56,0.1765,0.0811,68.7,1.88,23.47,37.29,0.2778,0.6008,0.5091,0.1716,0.47,3.5,1.4771
2017-10-31,113597554,113597554,1,15702000000,1785800000,8665700000,1854500000,7036300000,0,0,12137600000,4294100000,1923600000,194600000,194600000,1.71,1.71,0.78,130300000,-68200000,-61100000,-2900000,180300000,60400000,112.82,123.83,101.82,0.0807,0.0361,61.94,1.85,23.7,36.51,0.6172,0.6103,0.4481,0.0772,0.47,0.62,0.963
2017-07-31,113584620,113584620,1,15641600000,1692100000,8709700000,1750900000,6931900000,0,0,12196400000,4444800000,1748900000,126800000,126800000,1.12,1.12,0.78,304300000,-38100000,-260100000,16400000,183200000,69600000,124.22,134.12,114.31,0.0779,0.0348,61.03,2.06,24.36,35.73,0.6344,0.6412,0.4432,0.075,0.46,2.07,0.9664
2017-04-30,113436545,113436545,1,15639700000,1641800000,8789500000,1832600000,6850200000,0,0,12227000000,4445500000,1783800000,110400000,110400000,0.97,0.96,0.75,264200000,-41600000,-193700000,27200000,166800000,55700000,134.72,143.68,125.77,0.0835,0.0373,60.39,2.17,23.47,34.95,0.5859,0.649,0.438,0.0801,0.47,1.84,0.8959
2017-01-31,116441146,116441146,1,15811700000,1690900000,8569800000,997200000,7241900000,0,0,12346700000,4945000000,1878800000,134600000,134600000,1.16,1.16,0.75,419500000,-51800000,-351300000,17800000,139600000,52600000,129.09,136.13,122.05,0.0944,0.0421,62.19,2.09,21.06,34.2,0.5052,0.6828,0.458,0.0907,0.46,3.15,1.6956
2016-10-31,116434333,116434333,1,16058200000,1805200000,8878100000,1306300000,7180100000,0,0,12467300000,4945400000,1913900000,177300000,177300000,1.52,1.52,0.75,136400000,-33800000,-87900000,12200000,121800000,33400000,143.03,157.31,128.75,0.1012,0.045,61.67,2.35,23.52,33.45,0.46,0.6888,0.4471,0.0963,0.47,0.88,1.3819
2016-07-31,116417978,116417978,1,16061800000,1740700000,8965900000,1288400000,7095900000,0,0,12525100000,5045700000,1815800000,170000000,170000000,1.46,1.46,0.75,238900000,-62500000,-173200000,-200000,109600000,50200000,140.32,154.97,125.67,0.1008,0.0444,60.95,2.33,24.36,32.7,0.4509,0.7111,0.4418,0.0941,0.47,1.62,1.3511
2016-04-30,116426335,116426335,1,15984100000,1573400000,8975600000,1213000000,7008500000,0,0,12585500000,5146000000,1807600000,191000000,191000000,1.61,1.6,0.67,335500000,-9000000,-366500000,-30700000,109800000,36800000,127.22,132.64,121.79,0.096,0.0419,60.2,2.08,37.98,31.95,0.4625,0.7343,0.4385,0.0882,0.48,2.57,1.2971
2016-01-31,119684293,119684293,1,16281500000,1798400000,8956000000,1006000000,7325500000,0,0,12659900000,5146300000,1973900000,185300000,185300000,1.55,1.55,0.67,542300000,126700000,-662300000,1500000,140500000,43400000,119.72,128.43,111.01,0.0566,0.0245,61.21,1.98,35.42,31.28,0.7784,0.7025,0.4499,0.0547,0.45,4.17,1.7877
2015-10-31,119674908,119674908,1,16694800000,2006000000,9461600000,1132700000,7233200000,0,0,12840900000,5494500000,2077700000,176000000,176000000,1.47,1.47,0.67,275400000,-57900000,-213100000,5400000,139000000,64200000,112.37,120.44,104.3,0.0574,0.0258,60.44,1.89,32.48,30.61,0.7887,0.7596,0.4333,0.0554,0.47,1.76,1.771
2015-07-31,119665073,119665073,1,16758400000,2025500000,9628400000,1059100000,7130000000,0,0,12893100000,5694700000,1952000000,136400000,136400000,1.14,1.14,0.67,305100000,-38100000,-254300000,8000000,133600000,53000000,112.73,120.65,104.81,0.0592,0.0281,59.58,1.9,32.58,29.94,0.7882,0.7987,0.4255,0.0576,0.49,2.11,1.9125
2015-04-30,119666585,119666585,1,16882600000,2052300000,9795700000,1022600000,7086900000,0,0,12960100000,5944900000,1447100000,-90300000,-90300000,-0.81,-0.81,0.64,221600000,-1342700000,1141600000,13900000,125600000,84600000,110.26,118.64,101.88,0.0608,0.031,59.22,2.15,20.27,29.27,0.7931,0.8389,0.4198,0.0603,0.51,1.14,2.0069
2015-01-31,101762584,101762584,1,9095600000,1515600000,3871400000,710100000,5224200000,0,0,6108800000,1891800000,1440000000,160900000,160900000,1.58,1.58,0.64,427700000,-58900000,-350100000,6400000,111700000,48000000,102.25,107.21,97.28,0.1075,0.0603,51.34,2.02,18.76,28.63,0.4621,0.3621,0.5744,0.1005,0.6,3.73,2.1343
2014-10-31,101817058,101817058,1,9334800000,1725800000,4169800000,1004100000,5165000000,0,0,6146300000,1890800000,1481800000,158300000,157200000,1.55,1.55,0.64,92000000,-142000000,11800000,-44100000,105300000,64700000,100.06,104.51,95.6,0.1085,0.0611,50.73,2,18.67,27.99,0.4493,0.3661,0.5533,0.1009,0.6,0.27,1.7188
2014-07-31,101817341,101817341,1,9250200000,1728200000,4165800000,1019300000,5084400000,0,0,6098300000,1881100000,1323800000,116000000,115200000,1.14,1.14,0.64,-8100000,-52100000,59900000,-4100000,149400000,47800000,101.81,107.74,95.89,0.1075,0.0607,49.94,2.06,18.82,27.35,0.4458,0.37,0.5497,0.0986,0.61,-0.55,1.6955
2014-04-30,101844465,101844465,1,9072100000,1539100000,4042500000,891000000,5029600000,0,0,6122500000,1879800000,1234300000,118500000,117500000,1.17,1.17,0.58,266900000,-113100000,-170300000,-15100000,153500000,121700000,94,100.89,87.1,0.1095,0.0622,49.39,1.87,17.22,26.71,0.4301,0.3737,0.5544,0.0999,0.62,1.43,1.7274
2014-01-31,103688935,103688935,1,8989000000,1508100000,3784200000,608300000,5204800000,0,0,6145100000,1879400000,1465500000,166700000,165500000,1.59,1.59,0.58,421100000,-64300000,-329300000,18100000,168600000,65100000,104.17,112.05,96.3,0.1114,0.0636,50.2,2.12,19.69,26.13,0.4136,0.3611,0.579,0.1003,0.63,3.43,2.4792
2013-10-31,105138264,105138264,1,9246000000,1762300000,4078100000,896000000,5167900000,0,0,6176900000,1883600000,1559900000,153400000,152200000,1.46,1.46,0.58,85900000,-150600000,59700000,-7000000,150500000,46800000,109.26,114.72,103.8,0.1089,0.0619,49.15,2.26,21.05,25.55,0.4142,0.3645,0.5589,0.0968,0.64,0.37,1.9669
2013-07-31,105126186,105126186,1,9033900000,1629900000,3958800000,803100000,5075100000,0,0,6115300000,1867100000,1350900000,126600000,125500000,1.19,1.19,0.58,82100000,-42300000,-135600000,-98900000,157500000,35200000,104.97,113.18,96.75,0.1083,0.0615,48.28,2.16,20.99,24.97,0.4085,0.3679,0.5618,0.0951,0.65,0.45,2.0295
2013-04-30,105980879,105980879,1,9031800000,1595200000,3883000000,596800000,5148800000,0,0,6142300000,1967800000,1339693000,130322000,130322000,1.22,1.22,0.52,172161000,-59373000,-293799000,-182406000,256400000,59776000,96.78,105.18,88.38,0.1047,0.0594,48.58,1.97,20.55,24.39,0.412,0.3822,0.5701,0.0923,0.64,1.06,2.6729
2013-01-31,107257848,107257848,1,9184454000,1745945000,3924218000,593463000,5260236000,0,0,6167770000,2018508000,1559558000,154168000,154168000,1.42,1.42,0.52,324021000,-34199000,-54919000,235259000,438814000,45544000,85.95,90.31,81.6,0.0996,0.0564,49.04,1.81,19.9,23.87,0.4288,0.3837,0.5727,0.0876,0.64,2.6,2.942
2012-10-31,108463793,108463793,1,9188753000,1736062000,4036006000,706066000,5152747000,0,0,6191605000,2019196000,1628746000,148847000,148847000,1.36,1.36,0.52,182899000,-63715000,-227674000,-107919000,203555000,51854000,81.2,87.81,74.6,0.0919,0.0522,47.51,1.7,19.9,23.35,0.4579,0.3919,0.5608,0.0826,0.63,1.21,2.4588
2012-07-31,109453922,109453922,1,9262110000,1800328000,4038657000,710469000,5223453000,0,0,6215271000,2019875000,1369703000,110863000,110863000,1,1,0.52,176719000,-28313000,-64608000,81766000,311474000,46026000,76.75,80.31,73.2,0.0869,0.0499,47.72,1.64,18.9,22.83,0.4751,0.3867,0.564,0.0804,0.62,1.19,2.534
2012-04-30,110437385,110437385,1,9115226000,1643465000,3951840000,616972000,5163386000,0,0,6241625000,2020543000,1355353000,104130000,104130000,0.93,0.93,0.48,261690000,-126249000,-277827000,-140720000,229708000,76098000,76.23,81.97,70.5,0.0865,0.0506,46.75,1.59,19.3,22.31,0.4695,0.3913,0.5665,0.0832,0.61,1.68,2.6638
2012-01-31,112018740,112018740,1,9235874000,1805993000,3851734000,494335000,5384140000,0,0,6267491000,2071202000,1467641000,116844000,116844000,1.03,1.03,0.48,409305000,-437583000,-97107000,-125860000,370428000,59303000,76.32,81.4,71.24,0.0843,0.0507,48.06,1.61,18.94,21.83,0.4732,0.3847,0.583,0.0841,0.6,3.12,3.6534
2011-10-31,113366950,113366950,1,9215420000,2193707000,3852071000,544921000,5363349000,0,0,5997048000,2071852000,1513905000,127247000,127247000,1.12,1.12,0.48,118172000,-60266000,340628000,393813000,496288000,67302000,72.53,78.62,66.43,0.0872,0.0537,47.31,1.54,17.44,21.35,0.4519,0.3863,0.582,0.0895,0.6,0.45,4.0257
2011-07-31,113839943,113839943,1,8782023000,1739772000,3433769000,875234000,5348254000,0,0,6036474000,1318489000,1188883000,111523000,111523000,0.98,0.98,0.48,-58238000,-411766000,253932000,-217370000,102475000,67502000,77.01,80.26,73.76,0.0908,0.0574,46.98,1.66,19.06,20.87,0.4172,0.2465,0.609,0.0983,0.58,-1.1,1.9878
2011-04-30,114378016,114378016,1,8324585000,1636999000,3032222000,482676000,5292363000,0,0,5752756000,1304039000,1187167000,94880000,94880000,0.82,0.82,0.44,-2818000,-48146000,-184987000,-229738000,319845000,68119000,68.31,75.46,61.16,0.089,0.057,46.27,1.48,16.19,20.39,0.4104,0.2464,0.6358,0.0994,0.57,-0.62,3.3915
2011-01-31,115988437,115988437,1,8358748000,1689060000,2995447000,422757000,5363301000,0,0,5763989000,1300000000,1312351000,131995000,131995000,1.12,1.11,0.44,374834000,-35007000,-279528000,62120000,549583000,44397000,63.37,66.28,60.46,0.0936,0.0607,46.24,1.37,14.91,19.95,0.3727,0.2424,0.6416,0.1073,0.57,2.85,3.9953
