"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-03-31,109638772,109638772,1,12854800000,6928600000,3410100000,1511400000,9444700000,0,0,0,0,1711800000,461100000,461100000,4.23,3.99,0,897000000,-776100000,119900000,240800000,1721000000,74300000,404,442,366.01,0.292,0.2141,86.14,5.04,18.98,0,0,0,0.7347,0.3512,0.61,7.5,4.5842
2018-12-31,109277189,109277189,1,11734500000,6447600000,2977200000,1442800000,8757300000,0,0,0,0,1927797000,820353000,820353000,7.58,7.14,0,728831000,-265907000,-83034000,379890000,1480200000,85462000,368.79,410,327.58,0.3218,0.2336,80.14,5.07,23.55,0,0,0,0.7463,0.3642,0.64,5.89,4.4688
2018-09-30,108234564,108234564,1,10805613000,5719583000,2937313000,1417230000,7868300000,0,0,0,0,1663496000,594655000,594655000,5.5,5.17,0,452961000,-286708000,3714000,169967000,1100343000,106246000,379.53,416.49,342.58,0.259,0.1849,72.7,5.71,27.48,0,0,0,0.7282,0.2824,0.65,3.2,4.0357
2018-06-30,108056348,108056348,1,9951980000,4814917000,2765554000,1331190000,7186426000,0,0,0,0,1608022000,551412000,551412000,5.12,4.82,0,394565000,-484973000,-11207000,-101615000,930376000,112017000,315.56,349.24,281.89,0.2453,0.173,66.51,5.18,25.59,0,0,0,0.7221,0.2565,0.67,2.61,3.617
2018-03-31,107861178,107861178,1,9372696000,4544732000,2805052000,1265740000,6567644000,0,0,0,0,1511485000,477980000,477980000,4.44,4.16,0,618743000,-425412000,13427000,206758000,1031991000,79375000,355.15,396.78,313.53,0.2351,0.1634,60.89,6.23,34.38,0,0,0,0.7007,0.2354,0.69,5,3.5906
2017-12-31,107696798,107696798,1,8764286000,4335030000,2620208000,1135483000,6144078000,0,0,0,0,1582447000,173519000,173519000,1.61,1.51,0,566949000,-335746000,-210535000,20668000,812733000,107663000,415.07,477,353.14,0.2123,0.1436,57.05,7.37,37.43,0,0,0,0.701,0.2041,0.7,4.26,3.8178
2017-09-30,107439614,107439614,1,8701215000,4135742000,2649622000,1138628000,6051593000,0,0,0,0,1500673000,388317000,388317000,3.64,3.32,0,414832000,-358884000,-8196000,47752000,792065000,59653000,476.3,526.12,426.47,0.2478,0.1638,56.33,9.24,47.44,0,0,0,0.6955,0.2345,0.7,3.31,3.6322
2017-06-30,107152223,107152223,1,8106373000,3860051000,2585635000,1029017000,5520738000,0,0,0,0,1470116000,387744000,387744000,3.66,3.34,0,-30570000,-170409000,133519000,-67460000,744313000,54849000,451.77,543.55,360,0.2422,0.1575,51.52,9.87,53.85,0,0,0,0.681,0.2235,0.7,-0.8,3.7512
2017-03-31,106290608,106290608,1,7817365000,3669263000,2951344000,1308271000,4866021000,0,0,0,0,1318991000,248931000,248931000,2.36,2.16,0,355901000,-140143000,60812000,276570000,811773000,50461000,370.65,401.21,340.09,0.2189,0.1407,45.78,8.84,48.26,0,0,0,0.6225,0.1966,0.72,2.87,2.8047
2016-12-31,106080755,106080755,1,6973466000,3180188000,2524221000,1241495000,4449245000,0,0,0,0,1226827000,268764000,268764000,2.55,2.27,0,377879000,-271356000,-491679000,-385156000,535203000,150455000,389.15,452.96,325.35,0.2134,0.1382,41.94,9.14,57.65,0,0,0,0.638,0.1842,0.75,2.14,2.5616
2016-09-30,105470299,105470299,1,6828019000,3501689000,2336772000,961185000,4491247000,0,0,0,0,1220122000,264804000,264804000,2.53,2.27,0,651029000,-405853000,28675000,273851000,920359000,118556000,396.21,443.99,348.43,0.1956,0.1274,42.58,10.23,62.89,0,0,0,0.6578,0.1652,0.77,5.05,3.6431
2016-06-30,105294506,105294506,1,6204906000,3209225000,2128400000,951563000,4076506000,0,0,0,0,1212629000,196218000,196218000,1.88,1.69,0,415148000,-326010000,-46844000,42294000,646508000,138836000,381.51,433.93,329.09,0.1967,0.127,38.72,10.65,60.56,0,0,0,0.657,0.1565,0.81,2.62,3.3726
