"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2017-03-31,958198997,958198997,1,55368726000,8027724000,19901533000,1167911000,35435717000,31476000,0,572887000,1317112000,1327270000,99434000,99434000,0.1,0.1,0,214455000,46001000,-71755000,209444000,1328913000,120472000,42.91,47.19,38.64,-0.0005,-0.0003,36.98,1.32,None,0,None,0.0372,0.64,None,0.11,0.1,6.8736
2016-12-31,956487217,956487217,1,48083079000,8126160000,16999003000,1287424000,31049283000,34793000,0,577453000,1322945000,1469140000,161998000,161996000,0.16,0.16,0,255259000,-482048000,-37133000,-291839000,1119469000,40947000,41.16,44.08,38.24,-0.007,-0.0045,32.46,1.13,None,0,None,0.0426,0.6457,None,0.11,0.22,6.312
2016-09-30,954124482,954124482,1,54671626000,7790956000,19802470000,1268440000,34836272000,32884000,0,619607000,1283002000,1305206000,162826000,162824000,0.17,0.17,0,217906000,-71478000,-73093000,85904000,1411308000,42006000,40.99,44.92,37.06,-0.1594,-0.1022,36.51,1.38,None,0,None,0.0368,0.6372,None,0.11,0.18,6.1422
2016-06-30,951782587,951782587,1,44214295000,7597001000,15817991000,1276507000,28363894000,32410000,0,633482000,1266279000,1307637000,-439913000,-439913000,-0.46,-0.46,0,409930000,-523803000,-49960000,-154200000,1325404000,-168862000,36.62,38.19,35.05,-0.1717,-0.1121,29.8,1.22,None,0,None,0.0446,0.6415,None,0.11,0.61,5.9514
2016-03-31,949068569,949068569,1,44158229000,7224224000,15643057000,1158010000,28478347000,36825000,0,1132230000,1249775000,1087152000,-99232000,-99232000,-0.1,-0.1,0,365768000,-496936000,-33496000,-152307000,1479604000,75776000,31.71,37.28,26.15,-0.1502,-0.0992,30.01,1.03,None,0,None,0.0439,0.6449,None,0.11,0.31,6.2385
2015-12-31,946811547,946811547,1,45203966000,7507319000,16124546000,1277380000,29043537000,35883000,0,1155383000,1233485000,1273393000,-4434987000,-4434987000,-4.7,-4.7,0,108822000,246063000,-13681000,350751000,1631911000,133321000,32.41,36.39,28.43,-0.1401,-0.0932,30.68,1.08,129.64,0,None,0.0425,0.6425,None,0.11,-0.03,5.8771
2015-09-30,944355144,944355144,1,41134999000,7596073000,12855926000,1348833000,28245950000,33123000,0,5663775000,2434816000,1225673000,76261000,76261000,0.08,0.08,0,137275000,10097000,-33611000,92991000,1281160000,141403000,33.59,39.98,27.2,0.0072,0.0048,29.91,0.94,4.89,0,0,0.0862,0.6867,0.049,0.1,-0,5.6316
2015-06-30,941390842,941390842,1,50191816000,7580932000,16627966000,1406684000,33532602000,31248000,0,5558814000,2403080000,1243265000,-21554000,-21554000,-0.02,-0.02,0,307952000,-201633000,-97855000,13512000,1188169000,158893000,42.51,46.17,38.85,0.1946,0.1262,35.62,1.19,5.95,0,0,0.0717,0.6681,1.4249,0.09,0.16,5.3892
2015-03-31,938442668,938442668,1,50491706000,7022647000,16788080000,1398399000,33658896000,44730000,0,5582139000,2371760000,1225970000,21198000,21198000,0.02,0.02,0,-2937471000,1697585000,-232111000,-1489441000,1174657000,116081000,46.29,50.78,41.8,0.2375,0.1553,35.87,1.12,6.24,0,0,0.0705,0.6666,1.5349,0.1,-3.25,5.0219
2014-12-31,936120954,936120954,1,61960344000,9699107000,23174752000,4528581000,38741837000,43755000,0,5634496000,2340846000,1253072000,166344000,166342000,0.17,0.17,0,111033000,-6195025000,-1576185000,-7677369000,2667916000,129558000,44.41,52.62,36.2,0.2977,0.1975,41.39,1.15,5.86,0,0,0.0604,0.6253,1.6287,0.12,-0.02,2.1418
2014-09-30,947351485,947351485,1,57297599000,12579507000,20543214000,4377961000,36713567000,40818000,0,5256430000,2310336000,1148140000,6774102000,6774041000,6.82,6.7,0,289192000,10306603000,-1332857000,9230699000,10345285000,51260000,38.47,44.01,32.93,0.4088,0.2876,38.75,3.01,33.16,0,0,0.0629,0.6408,1.6635,0.17,0.25,2.8734
