"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,1197000000,1197000000,1,20894400000,7734800000,25213400000,5895800000,-4320600000,1600000,0,853200000,11159100000,6823000000,1372800000,1372800000,1.13,1.12,0.36,1169400000,204500000,1355100000,2708200000,4763300000,435100000,79.47,85.2,73.73,None,0.1719,-3.61,None,34.4,6.73,0.4958,None,None,0.1363,1.26,0.61,1.3119
2019-03-31,1211200000,1211200000,1,17641900000,4952300000,22677100000,5273400000,-5036900000,1700000,0,918300000,9141500000,6305900000,663200000,663200000,0.54,0.53,0.36,390400000,-200600000,-2919300000,-2706500000,2055100000,414200000,67.94,74.48,61.4,None,0.1536,-4.16,None,30.2,6.37,0.599,None,None,0.1186,1.29,-0.02,0.9391
2018-12-30,1243600000,1243600000,1,19981300000,7676300000,22860100000,5427500000,-2884900000,6100000,0,4541900000,9130700000,6632700000,760600000,760600000,0.61,0.61,0.36,2379000000,-510400000,-5858600000,-3994700000,4761600000,431400000,61.84,68.98,54.7,None,0.1536,-2.32,65.79,19.26,6.01,0.5923,None,None,0.1198,1.28,1.57,1.4143
2018-09-30,1240600000,1240600000,1,24156400000,12494200000,22980600000,5684200000,1169500000,6300000,0,4583800000,9090200000,6303700000,755500000,755500000,0.57,0.56,0.36,8433400000,-664800000,-875100000,6864200000,8756300000,568600000,53.12,57.84,48.4,None,0.2335,0.94,17.95,16.65,5.65,0.3913,7.7727,0.0484,0.1828,1.28,6.34,2.1981
2018-07-01,1349100000,1349100000,1,17182100000,5583400000,13185400000,5551600000,3990700000,6000000,0,4770500000,6149100000,6310300000,852500000,852500000,0.62,0.61,0.36,1215900000,-457800000,-955200000,-249900000,1892100000,511100000,53.77,60.18,47.37,0.9146,0.2692,2.96,15.77,17.63,5.29,0.3841,1.5409,0.2323,0.1887,1.43,0.52,1.0057
2018-04-01,1380000000,1380000000,1,17553500000,5657000000,12835800000,5187000000,4711200000,6500000,0,5021900000,6185100000,6031800000,660100000,660100000,0.47,0.47,0.3,454500000,-1633900000,-372800000,-1519400000,2142000000,467400000,57.75,61.94,53.56,0.8072,0.2703,3.41,14.12,19.06,4.93,0.3698,1.3129,0.2684,0.1871,1.44,-0.01,1.0906
2017-12-31,1405600000,1405600000,1,18518500000,6883500000,12759600000,6841100000,5752100000,6800000,0,4921000000,4566500000,6073700000,2250200000,2250200000,1.58,1.57,0.3,1834000000,395000000,-1039700000,1199100000,3661400000,429300000,56.85,60.05,53.66,0.774,0.2845,4.09,14.84,28.86,4.63,0.3585,0.7939,0.3106,0.1929,1.47,1,1.0062
2017-10-01,1422800000,1422800000,1,14365600000,5283400000,8908600000,4220700000,5450100000,6900000,0,1980600000,3932600000,5698400000,788500000,788500000,0.54,0.54,0.3,1084700000,-180500000,-1178800000,-253900000,2462300000,494100000,56.12,59.66,52.58,0.5084,0.202,3.83,13.86,28.49,4.33,0.5249,0.7216,0.3794,0.1289,1.57,0.42,1.2518
2017-07-02,1443900000,1443900000,1,14522700000,5509300000,8673200000,4026500000,5843400000,6100000,0,2003900000,3935500000,5661500000,691600000,691600000,0.48,0.47,0.25,1150600000,-104200000,-504900000,552300000,2716200000,387400000,61.13,64.87,57.38,0.501,0.203,4.05,15.8,30.41,4.03,0.5009,0.6735,0.4024,0.1293,1.57,0.53,1.3683
2017-04-02,1448100000,1448100000,1,14227900000,4919400000,8616500000,4000100000,5605000000,6400000,0,2103500000,3942500000,5294000000,652800000,652800000,0.45,0.45,0.25,443300000,-163800000,-162900000,129300000,2163900000,330500000,56.41,59,53.81,0.5145,0.2099,3.87,14.17,28.93,3.78,0.4675,0.7034,0.3939,0.1347,1.56,0.08,1.2298
