"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-03-31,40733637,40733637,1,25630507000,None,17203878000,None,8426629000,0,0,0,0,1960083000,348900000,348900000,8.57,8.54,1.4,459802000,-432750000,-93021000,-72121000,583974000,0,216.24,227.64,204.84,0.0294,0.0098,206.87,1.11,88.99,40,0.9083,0,0.3288,0.0319,0.31,11.29,None
2018-12-31,40675221,40675221,1,24793999000,None,16890195000,None,7903804000,0,0,0,0,1794697000,-382274000,-382274000,-9.4,-9.4,1.4,66440000,-2447000,-58925000,16334000,656095000,0,217.6,230.17,205.03,0.0126,0.0043,194.31,1.06,8.39,38.6,2.0876,0,0.3188,0.014,0.31,1.63,None
2018-09-30,40647998,40647998,1,24410857000,None,16081844000,None,8329013000,0,0,0,0,1944413000,205613000,205613000,5.04,5.02,1.3,410981000,-279348000,-101595000,20268000,639761000,0,221.88,237.08,206.68,0.127,0.0443,204.91,1.1,42.83,37.2,0.2009,0,0.3412,0.1419,0.31,10.11,None
2018-06-30,40855442,40855442,1,23885885000,None,15644536000,None,8241349000,0,0,0,0,1892939000,69895000,69895000,1.71,1.7,1.3,-62992000,57590000,-79206000,-81093000,619493000,0,242.27,261.89,222.66,0.0195,0.0089,201.72,1.19,25.69,35.9,1.313,0,0.345,0.0222,0.3,-1.54,None
2018-03-31,40980477,40980477,1,23513196000,None,15169016000,None,8344180000,0,0,0,0,1745157000,210318000,210318000,5.14,5.11,1.3,195640000,-55416000,-76868000,65519000,700586000,0,240.14,264.88,215.41,0.0404,0.0166,203.61,1.17,21.08,34.6,0.6215,0,0.3549,0.049,0.29,4.77,None
2017-12-31,40839768,40839768,1,23591792000,None,15222560000,None,8369232000,0,0,0,0,1867211000,571025000,571025000,14.09,14.1,1.3,118475000,31918000,-103214000,49672000,635067000,0,225.44,240.51,210.36,0.0502,0.0203,204.93,1.16,35.39,33.3,0.4958,0,0.3548,0.0632,0.29,2.9,None
2017-09-30,41069690,41069690,1,23936269000,None,15966938000,None,7969331000,0,0,0,0,1725471000,-639374000,-690676000,-15.73,-15.73,1.25,409856000,-235037000,-51405000,116190000,585395000,0,241.53,271.12,211.94,0.0267,0.0121,194.04,1.16,8.28,32,0.9315,0,0.3329,0.0347,0.28,9.98,None
2017-06-30,41063767,41063767,1,22521891000,None,13937093000,None,8584798000,0,0,0,0,1530611000,245674000,245674000,5.98,5.95,1.25,252550000,-195171000,-51412000,965000,469205000,0,244.38,258.12,230.63,0.146,0.055,209.06,1.2,9.09,30.75,0.1665,0,0.3812,0.1965,0.28,6.15,None
2017-03-31,41069286,41069286,1,22192953000,None,13845077000,None,8347876000,0,0,0,0,1484778000,291643000,291643000,7.12,7.07,1.25,381812000,-334287000,-69427000,-13682000,468240000,0,227.59,239.15,216.04,0.1376,0.0516,203.26,1.15,9.56,29.5,0.1771,0,0.3761,0.1849,0.28,9.3,None
2016-12-31,40906436,40906436,1,21321504000,None,13246108000,None,8075396000,0,0,0,0,1613960000,373572000,373572000,9.14,9.08,1.25,422274000,-326899000,-52711000,46127000,481922000,0,201.31,218.38,184.24,0.1248,0.0468,197.41,1.02,8.75,28.25,0.1957,0,0.3787,0.172,0.27,10.32,None
2016-09-30,40873802,40873802,1,21663082000,None,13621990000,None,8041092000,0,0,0,0,1510456000,295394000,295394000,7.11,7.06,1.15,276255000,-34366000,-237698000,6508000,435795000,0,186.44,195.15,177.74,0.1245,0.046,196.73,0.98,10.39,27,0.1969,0,0.3712,0.1707,0.27,6.76,None
2016-06-30,41888224,41888224,1,21282175000,None,13296707000,None,7985468000,0,0,0,0,1427884000,155692000,155692000,3.7,3.67,1.15,307331000,-88425000,-146043000,100344000,429287000,0,184.24,199.27,169.21,0.1,0.0363,190.64,0.99,9.72,25.85,0.2417,0,0.3752,0.1379,0.26,7.34,None
2016-03-31,42339036,42339036,1,20855854000,None,13015555000,None,7840299000,0,0,0,0,1242046000,171686000,171686000,4.03,4,1.15,367145000,-208183000,-134469000,45285000,328943000,0,183.39,197.43,169.35,0.1078,0.0387,185.18,1.03,8.28,24.7,0.2186,0,0.3759,0.1472,0.26,8.67,None
2015-12-31,42694355,42694355,1,21426175000,None,13060729000,None,7608585000,756861000,0,0,0,1561952000,357281000,357281000,8.33,8.27,1.15,320838000,-337327000,-121504000,-117568000,283658000,0,180.5,188.82,172.19,0.1283,0.0456,178.21,1.04,8.46,23.55,0.1782,0,0.3551,0.1675,0.27,7.51,None
2015-09-30,43082394,43082394,1,21682311000,None,13443299000,None,7486320000,752692000,0,0,0,1375165000,88553000,88553000,2.02,2,0.95,304472000,42356000,-263325000,62325000,401226000,0,179.64,191.54,167.74,0.1267,0.0451,173.77,1.03,7.09,22.4,0.1742,0,0.3453,0.1658,0.27,7.07,None
2015-06-30,44188487,44188487,1,21482896000,None,12996505000,None,7726662000,759729000,0,0,0,1435786000,209057000,209057000,4.72,4.68,0.95,227936000,-331101000,43288000,-59674000,338901000,0,179.69,186.29,173.1,0.1518,0.0539,174.86,1.04,6.68,21.45,0.1398,0,0.3597,0.1926,0.28,5.16,None
