"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,128994464,128994464,1,35166000000,18333000000,24934000000,17204000000,10090000000,142000000,0,10946000000,0,2048000000,138000000,138000000,1.06,1.06,0.65,350000000,-73000000,-456000000,-180000000,812000000,80000000,182.63,192.96,172.29,0.0845,0.0248,78.22,2.34,31.01,41.48,0.3817,0,0.2869,0.0986,0.25,2.09,1.0656
2019-03-31,129236178,129236178,1,35893000000,19020000000,25651000000,17654000000,10092000000,150000000,0,10948000000,0,2312000000,287000000,287000000,2.21,2.2,0.65,-47000000,-75000000,82000000,-41000000,992000000,74000000,167.13,187.91,146.35,0.0763,0.0226,78.09,2.19,31.53,40.83,0.4145,0,0.2812,0.0899,0.25,-0.94,1.0774
2018-12-31,129101873,129101873,1,32385000000,16420000000,22388000000,15301000000,9852000000,145000000,0,13783000000,4432000000,2372000000,378000000,378000000,2.93,2.92,0.6,572000000,-101000000,-361000000,102000000,1033000000,72000000,148.24,161.97,134.5,0.0681,0.0208,76.31,1.92,35.38,40.18,0.4503,0.4499,0.3042,0.0816,0.25,3.87,1.0731
2018-09-30,129938567,129938567,1,33041000000,16756000000,22851000000,15555000000,10049000000,141000000,0,13886000000,4498000000,1859000000,44000000,44000000,0.34,0.33,0.6,321000000,-87000000,-207000000,20000000,931000000,84000000,151.5,163.28,139.72,0.0547,0.0168,77.34,1.94,43.79,39.58,0.5438,0.4476,0.3041,0.0684,0.25,1.82,1.0772
2018-06-30,130769522,130769522,1,34213000000,17889000000,23839000000,16382000000,10228000000,146000000,0,14030000000,4589000000,1990000000,58000000,58000000,0.44,0.44,0.6,377000000,-74000000,-311000000,-43000000,911000000,88000000,150.56,158.46,142.67,0.0453,0.0139,78.21,1.86,46.18,38.98,0.6414,0.4487,0.299,0.0565,0.25,2.21,1.092
2018-03-31,131839945,131839945,1,34212000000,17606000000,23382000000,15804000000,10672000000,158000000,0,14316000000,4507000000,2292000000,215000000,215000000,1.62,1.61,0.6,18000000,-79000000,-24000000,-76000000,954000000,78000000,155.4,164.99,145.8,0.0429,0.0133,80.95,2.03,37.45,38.38,0.6613,0.4223,0.3119,0.0537,0.25,-0.46,1.114
2017-12-31,132216177,132216177,1,32458000000,15861000000,22181000000,14755000000,10126000000,151000000,0,14401000000,4498000000,2078000000,245000000,245000000,1.85,1.81,0.53,347000000,-73000000,-233000000,118000000,1030000000,125000000,157.82,165,150.64,0.056,0.0175,76.59,2.1,46.83,37.78,0.498,0.4442,0.312,0.0693,0.25,1.68,1.075
2017-09-30,132038819,132038819,1,32272000000,15691000000,22191000000,14556000000,9915000000,166000000,0,14563000000,4493000000,1852000000,-54000000,-54000000,-0.4,-0.4,0.53,196000000,-107000000,-50000000,60000000,912000000,99000000,149.62,156.14,143.1,0.0459,0.0146,75.09,1.96,42.27,37.25,0.5975,0.4532,0.3072,0.0578,0.25,0.73,1.078
2017-06-30,134288846,134288846,1,32774000000,16233000000,22330000000,15029000000,10263000000,181000000,0,14665000000,4097000000,1953000000,33000000,33000000,0.24,0.24,0.53,224000000,-73000000,-210000000,-49000000,852000000,74000000,138.06,150.47,125.66,0.0471,0.0153,76.42,1.82,36.24,36.72,0.5616,0.3992,0.3131,0.0611,0.25,1.12,1.0801
2017-03-31,135192486,135192486,1,32232000000,15795000000,21775000000,14585000000,10278000000,179000000,0,14687000000,3975000000,2319000000,344000000,344000000,2.51,2.5,0.53,95000000,-82000000,14000000,31000000,901000000,77000000,126.5,132.13,120.87,0.0499,0.0166,76.02,1.7,41.34,36.19,0.5107,0.3867,0.3189,0.066,0.25,0.13,1.083
2016-12-31,135527821,135527821,1,30253000000,13792000000,20019000000,13370000000,10065000000,169000000,0,14781000000,3357000000,1927000000,142000000,142000000,1.05,1.03,0.48,312000000,-88000000,-116000000,103000000,870000000,88000000,122.75,132.74,112.76,0.039,0.0132,74.27,1.56,72.63,35.66,0.6272,0.3335,0.3327,0.0533,0.25,1.65,1.0316
2016-09-30,136746409,136746409,1,31801000000,14733000000,20847000000,14217000000,10767000000,187000000,0,15072000000,3267000000,1777000000,-32000000,-32000000,-0.23,-0.23,0.48,181000000,-25000000,-331000000,-182000000,767000000,81000000,125.74,133.4,118.08,0.0289,0.0088,78.74,1.57,34.78,35.18,1.227,0.3034,0.3386,0.0366,0.24,0.73,1.0363
2016-06-30,138050742,138050742,1,32409000000,15230000000,21169000000,14417000000,11050000000,190000000,0,15240000000,3281000000,1949000000,72000000,72000000,0.52,0.51,0.48,309000000,-109000000,-200000000,-5000000,949000000,68000000,121.14,129.7,112.59,0.0601,0.0158,80.04,1.5,29.46,34.7,0.7491,0.2969,0.341,0.0671,0.24,1.75,1.0564
2016-03-31,138440802,138440802,1,33029000000,15579000000,21672000000,15256000000,11151000000,206000000,0,15563000000,2767000000,2234000000,238000000,238000000,1.76,1.75,0.48,118000000,417000000,-115000000,422000000,954000000,66000000,115.18,126.25,104.11,0.0883,0.0182,80.55,7.14,21.3,34.22,0.7265,0.2481,0.3376,0.0806,0.23,0.38,1.0212
2015-12-31,138172062,138172062,1,18839000000,12503000000,16426000000,12801000000,2229000000,184000000,0,4852000000,2278000000,974000000,-24000000,-24000000,-0.34,-0.34,0.82,130000000,-595000000,547000000,66000000,532000000,45000000,119.09,130.97,107.21,0.1602,0.021,16.13,3.39,17.36,33.74,0.7519,1.022,0.1183,0.0974,0.22,0.62,0.9767
2015-09-30,180214332,68031080,0.377501,17813000000,12334000000,15275000000,11881000000,2393000000,145000000,0,3815000000,2248000000,846000000,117000000,117000000,0.65,0.64,0.31,106000000,-100000000,-10000000,-17000000,466000000,52000000,116.24,125.91,106.57,0.2086,0.028,35.18,3.29,22.97,32.92,0.4672,0.9394,0.1343,0.124,0.23,0.79,1.0381
2015-06-30,179663038,67822966,0.377501,18319000000,12946000000,15778000000,12495000000,2393000000,148000000,0,3772000000,2052000000,922000000,70000000,70000000,0.39,0.38,0.31,71000000,-240000000,143000000,-20000000,483000000,35000000,126.15,132.34,119.95,0.1563,0.0215,35.28,3.72,26.6,32.1,0.6254,0.8575,0.1306,0.0924,0.23,0.53,1.0361
2015-03-31,179316364,67692096,0.377501,16105000000,11328000000,13733000000,10548000000,2298000000,74000000,0,3307000000,2137000000,1087000000,210000000,210000000,1.17,1.15,0.31,-64000000,-8000000,-39000000,-132000000,503000000,13000000,122.41,131.42,113.4,0.1451,0.0206,33.95,4.18,23.22,31.28,0.6628,0.9299,0.1427,0.086,0.24,-1.14,1.0739
2014-12-31,179479552,67753700,0.377501,15435000000,10853000000,13369000000,10232000000,1985000000,81000000,0,3387000000,2142000000,958000000,76000000,76000000,0.44,0.42,0.3,196000000,-159000000,-40000000,-21000000,635000000,31000000,112.28,120.95,103.6,0.1586,0.023,29.3,3.32,21.85,30.46,0.5916,1.0791,0.1286,0.0952,0.24,2.44,1.0607
2014-09-30,177095255,66853625,0.377501,15208000000,10824000000,12935000000,10005000000,2258000000,15000000,0,3134000000,2148000000,812000000,-7000000,-7000000,-0.04,-0.04,0.3,129000000,-35000000,-128000000,-52000000,656000000,27000000,111.79,118.12,105.46,0.1513,0.0227,33.78,3.08,23.06,29.66,0.5944,0.9513,0.1485,0.0941,0.24,1.53,1.0819
2014-06-30,178385042,67340521,0.377501,16551000000,12072000000,14089000000,10984000000,2444000000,18000000,0,3230000000,2302000000,935000000,47000000,47000000,0.26,0.26,0.3,147000000,-61000000,-106000000,-26000000,708000000,31000000,112.53,117.85,107.21,0.1464,0.0214,36.29,3.11,19.67,28.87,0.62,0.9419,0.1477,0.0892,0.24,1.72,1.0991
2014-03-31,178845855,67514479,0.377501,15828000000,11445000000,13356000000,10276000000,2442000000,30000000,0,3174000000,2307000000,1097000000,246000000,246000000,1.37,1.35,0.3,5000000,-21000000,-49000000,-62000000,734000000,22000000,114.04,120.21,107.87,0.1811,0.0253,36.17,3.48,21,28.07,0.5176,0.9447,0.1543,0.1059,0.24,-0.25,1.1138
2013-12-31,179021595,67580821,0.377501,14800000000,10461000000,12557000000,9474000000,2215000000,28000000,0,3191000000,2311000000,919000000,68000000,68000000,0.37,0.37,0.28,195000000,-15000000,-5000000,173000000,796000000,37000000,118.38,125.09,111.66,0.1807,0.0236,32.78,3.93,None,27.28,0.5424,1.0433,0.1497,0.0999,0.24,2.34,1.1042
2013-09-30,177768767,67107877,0.377501,15323000000,11014000000,13276000000,10135000000,2024000000,23000000,0,3207000000,2339000000,795000000,-27000000,-27000000,-0.15,-0.15,0.28,229000000,-30000000,-82000000,120000000,623000000,28000000,113.31,120.4,106.22,-0.2686,-0.0327,30.16,3.81,None,26.54,None,1.1556,0.1321,None,0.23,3,1.0867
2013-06-30,176217924,66522432,0.377501,15938000000,11674000000,13938000000,10765000000,1977000000,23000000,0,3202000000,2351000000,890000000,105000000,105000000,0.6,0.59,0.28,98000000,-54000000,-68000000,-28000000,503000000,23000000,107.13,113.96,100.29,-0.2215,-0.0285,29.72,3.77,None,25.79,None,1.1892,0.124,None,0.22,1.13,1.0844
2013-03-31,174094830,65720962,0.377501,15802000000,11595000000,13909000000,10671000000,1865000000,28000000,0,3182000000,2412000000,1051000000,219000000,219000000,1.27,1.24,0.28,39000000,-21000000,18000000,31000000,531000000,19000000,97.2,104.64,89.77,-0.2026,-0.0276,28.38,3.75,None,25.05,None,1.2933,0.118,None,0.21,0.3,1.0866
2012-12-31,173653860,65554496,0.377501,15112000000,10898000000,13387000000,10194000000,1699000000,26000000,0,3212000000,2366000000,871000000,-805000000,-805000000,-4.67,-4.67,0.27,215000000,-73000000,-67000000,76000000,500000000,42000000,92.19,99.66,84.72,-0.1833,-0.0267,25.92,2.25,15.89,24.31,None,1.3926,0.1124,None,0.21,2.64,1.0691
