"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2008-12-31,666161708,666161708,1,77093668000,None,71348993000,None,5596714000,147961000,195445000,3431481000,0,None,-1603193000,-1603193000,-2.43,-2.43,0,463972000,-143669000,908524000,1228827000,3754523000,15599000,3.73,5.84,1.63,-0.3489,-0.0299,8.11,0.35,None,1.66,None,0,0.0701,None,None,0.67,None
2008-09-30,663942180,663942180,1,77320833000,None,69833325000,None,7339905000,147603000,195445000,3430965000,0,None,-981591000,-981591000,-1.48,-1.48,0,777951000,1619213000,-1012433000,1384731000,2525696000,16207000,6.51,10.69,2.33,-0.3318,-0.0292,10.76,0.54,None,1.66,None,0,0.0924,None,None,1.15,None
2008-06-30,662741960,662741960,1,79197449000,None,70816361000,None,8233949000,147139000,195445000,3430653000,0,713247000,127439000,123789000,0.22,0.22,0,862369000,937843000,-2616650000,-816438000,1140965000,27145000,8.52,9.89,7.14,-0.1775,-0.0158,12.13,0.63,None,1.66,None,0,0.1015,None,0.03,1.26,None
2008-03-31,482538997,482538997,1,81912719000,None,75088938000,None,6676997000,146784000,195445000,3430290000,0,653940000,100135000,100135000,0.2,0.2,0,-112294000,1620958000,-2682031000,-1173367000,1957403000,15210000,11.18,13.07,9.28,-0.1712,-0.0154,13.43,0.79,None,1.66,None,0,0.0791,None,0.03,-0.26,None
2007-12-31,481772254,481772254,1,84746396000,None,77607641000,None,6992325000,146430000,195445000,3426246000,0,439998000,-1602983000,-1602983000,-3.33,-3.33,0.08,145714000,-740077000,-267598000,-861961000,3130770000,26450000,13.91,17.73,10.08,-0.1674,-0.016,14.11,0.78,66.24,1.66,None,0,0.0802,None,0.03,0.25,None
2007-09-30,480561629,480561629,1,86607328000,None,77735339000,None,8725914000,146075000,195445000,5003022000,0,600034000,58210000,54560000,0.11,0.11,0.08,104599000,-1888531000,3909369000,2125437000,3992731000,16043000,19.26,21.94,16.58,0.0137,0.0015,17.75,1.08,39.31,1.58,1.3076,0,0.0985,0.0521,0.03,0.18,None
2007-06-30,479413999,479413999,1,82737091000,None,73811061000,None,8780288000,145742000,195445000,5003195000,0,643681000,147452000,147452000,0.3,0.29,0.08,-44857000,-287877000,530405000,197671000,1867294000,13174000,23.15,25.16,21.14,0.0289,0.0029,17.91,1.3,463,1.5,0.6182,0,0.1038,0.1054,0.03,-0.12,None
2007-03-31,476932400,476932400,1,82193565000,None,73341783000,None,8694886000,156896000,195445000,5006290000,0,534705000,48059000,44409000,0.09,0.09,0.08,426013000,6960405000,-7520912000,-134494000,1669623000,14587000,25.25,26.42,24.07,0.0047,0.0005,17.82,1.42,74.26,1.42,3.8011,0,0.1034,0.0179,0.03,0.86,None
2006-12-31,475141953,475141953,1,89641849000,None,80841065000,None,8644399000,156385000,195445000,5005185000,0,467416000,-129440000,-129440000,-0.28,-0.28,0.08,2352981000,-1693647000,-787820000,-128486000,1804117000,39088000,23.59,25.9,21.27,0.0176,0.0016,17.78,1.31,22.05,1.34,0.9871,0,0.0943,0.0613,0.03,4.87,None
2006-09-30,472910533,472910533,1,90410059000,None,81466310000,None,8733777000,209972000,195445000,4989539000,0,692792000,184009000,184009000,0.39,0.39,0.08,1092414000,-1939556000,1065703000,218561000,1932603000,38254000,20.84,21.6,20.07,0.0606,0.0056,18.05,1.19,17.97,1.26,0.2748,0,0.0944,0.1854,0.03,2.23,None
